gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
AC068234.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC068234.2	0.0013294976	0.006443929	0.01020408163265306	1.7462298e-10	0.0	-6.0320826	0.49512488	0
EFCAB13	0.024787541	0.027497454	0.030612244897959183	0.024082996	0.029177718832891247	-0.19054213	0.07296404	0
AC040934.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NPEPPS	0.35349128	0.38061076	0.45918367346938777	0.34644076	0.38461538461538464	-0.13567035	0.27576804	0
AC025682.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KPNB1	0.97856736	1.0104809	0.8061224489795918	0.97027165	0.7586206896551724	-0.0585755	0.2516731	0
AC015674.1	0.0048966985	0.006742344	0.01020408163265306	0.0044169407	0.007957559681697613	-0.59914464	0.12634146	0
TBKBP1	0.048033476	0.055004187	0.08163265306122448	0.04622163	0.058355437665782495	-0.25047597	0.16331056	0
TBX21	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
OSBPL7	0.023515781	0.022037786	0.030612244897959183	0.023899922	0.029177718832891247	0.11651879	0.046068102	0
MRPL10	0.1623368	0.11602479	0.16326530612244897	0.1743755	0.20954907161803712	0.58734846	1.078093	0
LRRC46	0.003253152	0.008843554	0.02040816326530612	0.0017999312	0.002652519893899204	-2.2349012	0.52656025	0
SCRN2	0.104634225	0.104705	0.1326530612244898	0.10461613	0.13262599469496023	-0.0012238316	0.0009327664	0
SP6	0.05097756	0.045884065	0.07142857142857142	0.052301645	0.058355437665782495	0.18847808	0.122897	0
AC018521.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC018521.7	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC018521.5	0.08982585	0.104852974	0.14285714285714285	0.08591998	0.11140583554376658	-0.28699934	0.26556677	0
SP2	0.061452042	0.036801253	0.061224489795918366	0.06786004	0.09549071618037135	0.88101685	0.9938854	0
SP2-AS1	0.0068855183	0.010914386	0.01020408163265306	0.0058382475	0.007957559681697613	-0.89128	0.18150339	0
AC018521.6	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PNPO	0.012394214	0.0135957105	0.02040816326530612	0.012081906	0.021220159151193633	-0.16898422	0.051311873	0
AC018521.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRR15L	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CDK5RAP3	0.17350982	0.1994545	0.29591836734693877	0.16676576	0.23076923076923078	-0.25809485	0.41243762	0
AC018521.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
COPZ2	0.32708395	0.43339637	0.5408163265306123	0.29944703	0.33687002652519893	-0.53323746	2.050525	0
AC004477.1	0.009488969	-9.458745e-11	0.0	0.011955597	0.015915119363395226	6.913561	1.7850277	0
NFE2L1	0.460242	0.5346112	0.5612244897959183	0.44090855	0.47214854111405835	-0.2779534	0.90270925	0
AC004477.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC004477.3	0.0023916832	0.011592278	0.02040816326530612	1.7462298e-10	0.0	-6.86941	0.77783847	0
CBX1	0.627187	0.61489767	0.6632653061224489	0.6303826	0.6074270557029178	0.035875537	0.09674676	0
SNX11	0.056614935	0.06453415	0.08163265306122448	0.05455677	0.07161803713527852	-0.24189647	0.15538679	0
SKAP1	0.0021440878	-9.458745e-11	0.0	0.0027014366	0.005305039787798408	4.8080964	0.74538594	0
SKAP1-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
THRA1/BTR	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC036222.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC036222.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HOXB1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HOXB2	0.06455549	0.05022301	0.07142857142857142	0.06828129	0.08753315649867374	0.44238347	0.3636903	0
HOXB-AS1	0.04594088	0.024908584	0.030612244897959183	0.051408205	0.07161803713527852	1.0423789	0.8845881	0
HOXB3	0.0830671	0.042040084	0.07142857142857142	0.09373197	0.1220159151193634	1.1548864	1.8563591	0
HOXB-AS3	0.0022560519	0.010934882	0.02040816326530612	1.7462298e-10	0.0	-6.785925	0.78248394	0
HOXB-AS2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
HOXB4	0.06101024	0.07645308	0.09183673469387756	0.056996178	0.06896551724137931	-0.42306626	0.303046	0
AC103702.1	0.009320684	0.011283621	0.02040816326530612	0.008810492	0.013262599469496022	-0.35338253	0.10692193	0
HOXB5	0.029738981	0.020668322	0.030612244897959183	0.032096874	0.050397877984084884	0.632536	0.3774139	0
HOXB6	0.043554522	0.018829256	0.04081632653061224	0.049981974	0.06631299734748011	1.4036738	1.5759132	0
HOXB7	0.17346689	0.14715038	0.17346938775510204	0.18030795	0.22811671087533156	0.2929915	0.40512577	0
HOXB8	0.039299443	0.032440633	0.05102040816326531	0.041082554	0.058355437665782495	0.33979106	0.21344115	0
HOXB9	0.092107	0.089551255	0.1326530612244898	0.09277162	0.11405835543766578	0.050913952	0.040731795	0
HOXB-AS4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC103702.2	0.090071976	0.11980883	0.16326530612244897	0.082342364	0.10344827586206896	-0.5404801	0.62731594	0
LINC02086	0.004389252	-9.458745e-11	0.0	0.0055302246	0.007957559681697613	5.815122	1.0509	0
PRAC1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PRAC2	0.013967302	0.015230565	0.02040816326530612	0.013638882	0.021220159151193633	-0.15814632	0.049219042	0
HOXB13	0.014555117	0.005504829	0.01020408163265306	0.016907707	0.026525198938992044	1.6014464	0.84865135	0
AC091179.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TTLL6	0.009085814	0.009329361	0.02040816326530612	0.009022515	0.013262599469496022	-0.047728337	0.013810063	0
CALCOCO2	0.41423854	0.3942134	0.45918367346938777	0.41944328	0.4509283819628647	0.089476824	0.19221352	0
ATP5MC1	0.7082877	0.78646326	0.7448979591836735	0.68796754	0.6419098143236074	-0.19301258	0.9122998	0
UBE2Z	0.37892494	0.36515182	0.46938775510204084	0.38250455	0.4323607427055703	0.06696258	0.13588603	0
SNF8	0.7578787	0.7718887	0.7244897959183674	0.7542375	0.6816976127320955	-0.03336958	0.10476281	0
AC091133.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GIP	0.0034683133	-9.458745e-11	0.0	0.004369891	0.005305039787798408	5.482169	0.79953	0
AC091133.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
IGF2BP1	0.5875475	0.5325049	0.5816326530612245	0.6018559	0.5782493368700266	0.17659198	0.60224825	0
AC091133.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
B4GALNT2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
GNGT2	0.004485855	0.007534479	0.01020408163265306	0.0036933736	0.005305039787798408	-1.0090481	0.19937697	0
ABI3	0.04249118	0.057866845	0.08163265306122448	0.03849459	0.04774535809018567	-0.5868293	0.40352204	0
PHOSPHO1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC004797.1	0.0055152494	0.009110236	0.01020408163265306	0.0045807483	0.007957559681697613	-0.9764989	0.19656034	0
ZNF652	0.3144876	0.3330173	0.3979591836734694	0.30967027	0.3448275862068966	-0.10483154	0.18241371	0
AC091180.2	0.0021452927	0.0032152121	0.01020408163265306	0.0018671722	0.002652519893899204	-0.75297797	0.14424895	0
AC091180.5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091180.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PHB	0.74802125	0.9366684	0.8367346938775511	0.69898486	0.6312997347480106	-0.42222476	3.7331748	0
AC091180.3	0.001970453	-9.458745e-11	0.0	0.0024826662	0.002652519893899204	4.6907907	0.49763948	0
LINC02075	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NGFR	0.43519363	0.14847551	0.15306122448979592	0.5097249	0.4270557029177719	1.7788056	10.646114	1
AC006487.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC006487.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NXPH3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPOP	0.37392503	0.37220985	0.4489795918367347	0.37437016	0.41909814323607425	0.008347062	0.014449224	0
SLC35B1	0.312751	0.39655715	0.4897959183673469	0.290965	0.3395225464190981	-0.4465513	1.4280996	0
AC015795.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FAM117A	0.01215895	0.011704848	0.02040816326530612	0.01227698	0.01856763925729443	0.06827987	0.021276718	0
KAT7	0.16536984	0.14697	0.20408163265306123	0.17015293	0.21220159151193635	0.21117654	0.28162417	0
AC027801.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TAC4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
FLJ45513	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC027801.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC027801.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DLX4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DLX3	0.0011397061	-9.458745e-11	0.0	0.0014359693	0.002652519893899204	3.9410787	0.49763972	0
AC009720.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PICART1	0.005219003	-9.458745e-11	0.0	0.0065756673	0.007957559681697613	6.0608416	1.0538695	0
ITGA3	0.26935154	0.2925259	0.35714285714285715	0.26332754	0.3076923076923077	-0.1516513	0.2679268	0
AC002401.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PDK2	0.12494989	0.099609315	0.1326530612244898	0.13153727	0.16445623342175067	0.40076783	0.5068614	0
AC002401.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC002401.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SAMD14	0.04970458	0.03874365	0.07142857142857142	0.052553963	0.06896551724137931	0.43886343	0.34506893	0
PPP1R9B	0.08468348	0.067299075	0.09183673469387756	0.08920269	0.11936339522546419	0.40597478	0.39418972	0
AC002401.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015909.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015909.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SGCA	0.012607081	0.0044468	0.01020408163265306	0.014728315	0.01856763925729443	1.7054312	0.7862431	0
COL1A1	3.120368	2.922082	0.9489795918367347	3.1719105	0.9787798408488063	0.11835149	1.388905	0
AC015909.1	0.004944441	0.006178511	0.01020408163265306	0.004623666	0.007957559681697613	-0.4105155	0.08730998	0
AC015909.4	0.0010298844	0.004991726	0.01020408163265306	1.7462298e-10	0.0	-5.67008	0.4951226	0
TMEM92	0.0023639542	0.011457878	0.02040816326530612	1.7462298e-10	0.0	-6.8527303	0.7008178	0
TMEM92-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
XYLT2	0.07200093	0.08369367	0.1326530612244898	0.068961576	0.09549071618037135	-0.27895796	0.24612963	0
MRPL27	0.5800366	0.60280687	0.6836734693877551	0.57411706	0.5994694960212201	-0.07033894	0.21675265	0
EME1	0.036847733	0.036397327	0.05102040816326531	0.03696493	0.050397877984084884	0.022264007	0.0106775835	0
LRRC59	0.562885	0.57274777	0.6224489795918368	0.5603208	0.5729442970822282	-0.031641345	0.079478666	0
AC004707.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ACSF2	0.097719826	0.10433078	0.17346938775510204	0.09600174	0.11671087533156499	-0.11991253	0.11736657	0
CHAD	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC021491.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RSAD1	0.089928366	0.11386071	0.15306122448979592	0.08370766	0.10079575596816977	-0.44338253	0.44599092	0
AC021491.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MYCBPAP	0.0010364563	0.0050235763	0.01020408163265306	1.7462298e-10	0.0	-5.6790767	0.49512354	0
AC021491.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
EPN3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPATA20	0.12183959	0.1394434	0.21428571428571427	0.117263824	0.15119363395225463	-0.24972606	0.3093186	0
CACNA1G-AS1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CACNA1G	0.014939131	0.01805435	0.030612244897959183	0.014129325	0.01856763925729443	-0.35144797	0.13200909	0
AC021491.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC004590.1	0.0009742681	-9.458745e-11	0.0	0.0012275204	0.002652519893899204	3.7306635	0.49763528	0
ABCC3	0.01456972	0.032008074	0.05102040816326531	0.010036521	0.013262599469496022	-1.6633737	0.83762217	0
ANKRD40	0.17472625	0.2157774	0.29591836734693877	0.16405532	0.20689655172413793	-0.3951507	0.6872122	0
AC005921.2	0.079417676	0.11059149	0.17346938775510204	0.0713145	0.08488063660477453	-0.63225543	0.7273847	0
LUC7L3	0.8950919	0.866204	0.7653061224489796	0.90260094	0.753315649867374	0.059374664	0.22482167	0
ANKRD40CL	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005921.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
WFIKKN2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091062.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TOB1	0.07142234	0.0410496	0.08163265306122448	0.07931778	0.10610079575596817	0.9485836	1.3377767	0
TOB1-AS1	0.0043628803	-9.458745e-11	0.0	0.005496997	0.007957559681697613	5.8065825	1.0678695	0
AC005920.4	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005920.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005920.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SPAG9	0.767942	0.7119123	0.7040816326530612	0.78250724	0.7082228116710876	0.13638632	0.57541233	0
AC005920.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NME1	0.63893574	0.75592136	0.7346938775510204	0.60852635	0.5782493368700266	-0.31287017	1.6345645	0
NME2	2.5077963	2.543463	1.0	2.498526	0.9920424403183024	-0.025715834	0.42555293	0
MBTD1	0.0708392	0.052372064	0.08163265306122448	0.075639814	0.10344827586206896	0.5295023	0.52564466	0
AC006141.1	0.0764107	0.04750929	0.061224489795918366	0.08392366	0.11140583554376658	0.8195525	0.9258508	0
UTP18	0.16582744	0.18379065	0.2653061224489796	0.16115806	0.20689655172413793	-0.1894769	0.26091245	0
LINC02071	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005823.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005823.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02073	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CA10	0.0011171595	-9.458745e-11	0.0	0.0014075615	0.002652519893899204	3.9141464	0.4976404	0
LINC01982	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
LINC02089	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
C17orf112	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC034268.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
KIF2B	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015943.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TOM1L1	0.043863393	0.037812576	0.061224489795918366	0.045436468	0.058355437665782495	0.26434594	0.16945797	0
COX11	0.16195017	0.15611196	0.23469387755102042	0.16346802	0.20159151193633953	0.06638585	0.07837539	0
AC007485.1	0.00091919635	-9.458745e-11	0.0	0.0011581383	0.002652519893899204	3.65322	0.49763605	0
STXBP4	0.076527655	0.06627659	0.10204081632653061	0.07919254	0.10344827586206896	0.25651076	0.22488901	0
HLF	0.0034311651	-9.458745e-11	0.0	0.004323086	0.005305039787798408	5.466983	0.7993557	0
AC007638.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC007638.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MMD	0.07700076	0.08935789	0.14285714285714285	0.07378886	0.09018567639257294	-0.27585185	0.25868157	0
SMIM36	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TMEM100	0.02690004	0.018842967	0.02040816326530612	0.028994434	0.034482758620689655	0.6190808	0.24686398	0
PCTP	0.06812693	0.042885408	0.07142857142857142	0.07468842	0.10079575596816977	0.7989679	0.9321128	0
AC090618.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
ANKFN1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
NOG	0.0072506196	0.00514485	0.01020408163265306	0.0077980105	0.010610079575596816	0.59058785	0.16491586	0
C17orf67	0.02510495	0.031157022	0.05102040816326531	0.023531716	0.029177718832891247	-0.4034559	0.2034129	0
AC106858.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DGKE	0.026339967	0.037275862	0.061224489795918366	0.023497166	0.03713527851458886	-0.6634933	0.3816035	0
TRIM25	0.1082597	0.10851	0.16326530612244897	0.10819488	0.14058355437665782	-0.00419197	0.0036487428	0
AC015912.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015912.3	0.0009182513	-9.458745e-11	0.0	0.0011569479	0.002652519893899204	3.6518543	0.4976291	0
COIL	0.2561666	0.22348112	0.30612244897959184	0.2646632	0.3050397877984085	0.24390411	0.4578383	0
AC004584.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SCPEP1	0.331754	0.38040185	0.45918367346938777	0.3191073	0.35278514588859416	-0.25340983	0.6230864	0
AC004584.3	0.004088121	-9.458745e-11	0.0	0.005150816	0.005305039787798408	5.714471	0.8023529	0
AC007114.1	0.0045071696	0.006443929	0.01020408163265306	0.0040037553	0.005305039787798408	-0.67321247	0.1368156	0
AKAP1	0.06244439	0.10983024	0.14285714285714285	0.05012711	0.06896551724137931	-1.1300501	1.2866501	0
AC007114.2	0.0071006203	0.009392049	0.01020408163265306	0.006505062	0.007957559681697613	-0.5231475	0.10960239	0
AC003950.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC091181.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MSI2	0.27247855	0.22686762	0.30612244897959184	0.28433505	0.33156498673740054	0.32561275	0.7226653	0
AC007431.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC007431.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
CCDC182	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015845.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MRPS23	0.33850774	0.3395572	0.3979591836734694	0.33823395	0.3978779840848806	-0.0056314557	0.008992074	0
CUEDC1	0.121497124	0.15143193	0.21428571428571427	0.113715895	0.13793103448275862	-0.41291976	0.5292729	0
AC015845.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015813.4	0.002688498	-9.458745e-11	0.0	0.0033873646	0.002652519893899204	5.124067	0.49763948	0
VEZF1	0.25739804	0.25733384	0.3673469387755102	0.25741482	0.29442970822281167	0.00045379085	0.0006395953	0
AC015813.1	0.072107255	0.075484686	0.12244897959183673	0.07122945	0.09018567639257294	-0.083596125	0.06473539	0
SRSF1	0.35954645	0.39581293	0.5	0.35011807	0.38461538461538464	-0.17692961	0.426315	0
AC015813.8	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC015813.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
DYNLL2	0.18961218	0.24046408	0.29591836734693877	0.17639351	0.22811671087533156	-0.44680604	0.82185477	0
OR4D1	0.0021262513	-9.458745e-11	0.0	0.0026789638	0.002652519893899204	4.7964764	0.49764106	0
OR4D2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
EPX	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005962.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MKS1	0.040978845	0.02533036	0.05102040816326531	0.045046717	0.05570291777188329	0.8280693	0.70739883	0
LPO	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC005962.2	0.0019760286	-9.458745e-11	0.0	0.0024896914	0.002652519893899204	4.69471	0.49764028	0
AC004687.3	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MPO	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
TSPOAP1	0.004486783	-9.458745e-11	0.0	0.005653109	0.007957559681697613	5.846271	1.0747446	0
TSPOAP1-AS1	0.0034572964	-9.458745e-11	0.0	0.0043560104	0.005305039787798408	5.477682	0.7992427	0
AC004687.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
SUPT4H1	0.5055058	0.5156477	0.6020408163265306	0.5028684	0.5305039787798409	-0.0361977	0.08438073	0
RNF43	0.0052211983	-9.458745e-11	0.0	0.006578433	0.007957559681697613	6.061439	1.0487311	0
HSF5	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
MTMR4	0.11743491	0.13355231	0.19387755102040816	0.11324541	0.14323607427055704	-0.2377588	0.26129586	0
SEPTIN4-AS1	0.0050882013	-9.458745e-11	0.0	0.0064108637	0.010610079575596816	6.0247784	1.2354339	0
SEPTIN4	0.25876752	0.16319369	0.23469387755102042	0.2836117	0.29442970822281167	0.7969566	2.4956295	0
TEX14	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
AC011195.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
RAD51C	0.12663504	0.14816919	0.21428571428571427	0.12103748	0.15649867374005305	-0.29157355	0.36047754	0
AC025521.1	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
PPM1E	0.0014757806	0.007152954	0.01020408163265306	1.7462298e-10	0.0	-6.1804943	0.49512416	0
AC100832.2	4.8748916e-10	-9.458745e-11	0.0	1.7462298e-10	0.0	3.9555953e-06	39.031765	0
