gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
TAFA5	0.014340886	0.014431623	0.017422748191978962	0.010341375	0.014492753623188406	-0.47688416	0.15544552	0
Z84468.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01310	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL078622.1	0.0021223933	0.0021705313	0.0029585798816568047	-5.820766e-11	0.0	-4.504959	2.4500718	0
Z82202.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z82202.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC207130.1	0.0015079641	0.0015421653	0.0019723865877712033	-5.820766e-11	0.0	-4.037528	1.7857825	0
C22orf34	0.0082244575	0.007841122	0.008875739644970414	0.025125315	0.028985507246376812	1.6674576	0.47531584	0
AL008636.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL031593.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
Z97192.1	0.0002869376	0.00029344566	0.0003287310979618672	-5.820766e-11	0.0	-1.9761653	0.49844867	0
Z97192.2	0.0006969638	0.000712775	0.0006574621959237344	-5.820766e-11	0.0	-3.022857	0.79600424	0
Z97192.3	0.022967082	0.021748189	0.025312294543063774	0.07670516	0.08695652173913043	1.8136895	1.0075192	0
Z97192.4	0.00091072946	0.00093138934	0.0013149243918474688	-5.820766e-11	0.0	-3.366518	1.2701285	0
AL023802.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BRD1	0.1648344	0.16504057	0.1946088099934254	0.15575084	0.2028985507246377	-0.0835286	0.08736825	0
Z98885.3	0.013069791	0.012896955	0.015450361604207758	0.02069042	0.028985507246376812	0.67774534	0.21712233	0
Z98885.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL117328.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ZBED4	0.09993132	0.10069394	0.12393162393162394	0.066317245	0.08695652173913043	-0.6017791	0.6877525	0
ALG12	0.074001	0.07450652	0.08974358974358974	0.051707745	0.057971014492753624	-0.526134	0.41641325	0
AL671710.1	0.0023106842	0.002363093	0.0029585798816568047	-5.820766e-11	0.0	-4.6224003	2.4401379	0
CRELD2	0.30747283	0.31164294	0.3395792241946088	0.12360618	0.14492753623188406	-1.3334392	5.055383	1
BX539320.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PIM3	0.28690916	0.2788589	0.2853385930309007	0.64180887	0.5507246376811594	1.202316	4.167886	0
IL17REL	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TTLL8	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MLC1	0.00020967837	0.00021443403	0.0006574621959237344	-5.820766e-11	0.0	-1.6527582	0.80246544	0
MOV10L1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL034546.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PANX2	0.022117293	0.022618985	0.030900723208415515	-5.820766e-11	0.0	-7.8277555	19.886318	1
TRABD	0.10438468	0.102725305	0.1252465483234714	0.17754869	0.17391304347826086	0.7888317	0.8938751	0
AL022328.3	0.00482119	0.0046203337	0.006245890861275477	0.0136762345	0.014492753623188406	1.545221	0.29117355	0
AL022328.4	0.0062588006	0.0051931804	0.006903353057199211	0.053239528	0.057971014492753624	3.3329985	1.1163322	0
SELENOO	0.086363226	0.08653718	0.10782380013149244	0.078700684	0.11594202898550725	-0.13677816	0.11059178	0
AL022328.1	0.00079533417	0.0008133766	0.0009861932938856016	-5.820766e-11	0.0	-3.1912107	1.0608221	0
AL022328.2	0.0020554892	0.0021021096	0.0026298487836949377	-5.820766e-11	0.0	-4.4608154	2.2683728	0
TUBGCP6	0.048501145	0.048162177	0.061472715318869164	0.063438706	0.07246376811594203	0.39674276	0.22656475	0
HDAC10	0.0682	0.067093186	0.0811965811965812	0.11698988	0.11594202898550725	0.8012296	0.6367669	0
MAPK12	0.14807895	0.14894103	0.1755424063116371	0.110079795	0.11594202898550725	-0.43584982	0.4559193	0
MAPK11	0.11440353	0.11349219	0.13182117028270873	0.15458897	0.17391304347826086	0.4455066	0.4833698	0
PLXNB2	0.18101549	0.18120427	0.21005917159763313	0.17267475	0.21739130434782608	-0.06952063	0.07739303	0
DENND6B	0.0119285695	0.012199157	0.01413543721236029	-5.820766e-11	0.0	-6.942416	9.624111	1
CR559946.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CR559946.2	0.00046177482	0.00047224865	0.0006574621959237344	-5.820766e-11	0.0	-2.516643	0.79513216	0
PPP6R2	0.1777873	0.17849736	0.21005917159763313	0.14646448	0.17391304347826086	-0.28517523	0.34396622	0
SBF1	0.054688435	0.054554377	0.06870479947403024	0.06059218	0.057971014492753624	0.15117359	0.073737435	0
ADM2	0.0048298268	0.003660553	0.004930966469428008	0.05637944	0.07246376811594203	3.908709	1.3789345	0
MIOX	0.00022992978	0.00023514478	0.0003287310979618672	-5.820766e-11	0.0	-1.7447854	0.49840587	0
LMF2	0.17659394	0.17565617	0.20677186061801447	0.21792118	0.2753623188405797	0.310893	0.4521459	0
NCAPH2	0.042268187	0.042806108	0.05621301775147929	0.018546386	0.028985507246376812	-1.2022871	1.1122084	0
SCO2	0.2982095	0.29759243	0.32840236686390534	0.3253983	0.36231884057971014	0.12882741	0.1994031	0
U62317.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TYMP	0.08384257	0.083447956	0.09960552268244575	0.101243146	0.11594202898550725	0.27857208	0.21161595	0
ODF3B	0.0015006157	0.0012511407	0.001643655489809336	0.012499093	0.014492753623188406	3.22107	0.42961192	0
U62317.4	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
U62317.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
KLHDC7B	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SYCE3	0.00078382366	0.00059471215	0.0009861932938856016	0.009121281	0.014492753623188406	3.73048	0.4515524	0
CPT1B	0.015089078	0.015028967	0.01972386587771203	0.017739981	0.014492753623188406	0.23780061	0.055647604	0
CHKB	0.111912675	0.11214363	0.13740959894806049	0.10173865	0.11594202898550725	-0.14034845	0.11139542	0
CHKB-DT	0.026055483	0.026370425	0.03418803418803419	0.012171395	0.014492753623188406	-1.1090821	0.5881782	0
U62317.3	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MAPK8IP2	0.0019277391	0.0019714618	0.0026298487836949377	-5.820766e-11	0.0	-4.372578	2.18463	0
ARSA	0.1221136	0.12333112	0.1452991452991453	0.06844407	0.10144927536231885	-0.8486023	1.3455875	0
AC000050.1	0.0021642123	0.0022132988	0.0026298487836949377	-5.820766e-11	0.0	-4.5318804	2.3021019	0
SHANK3	0.47025877	0.47411978	0.4612097304404997	0.3000261	0.36231884057971014	-0.65998703	2.8449032	0
AC000036.1	0.00058414385	0.00030713915	0.0003287310979618672	0.012796474	0.014492753623188406	4.985311	0.47800118	0
ACR	0.0004093366	0.00041862094	0.0006574621959237344	-5.820766e-11	0.0	-2.3746812	0.80312884	0
AC002056.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RABL2B	0.05155139	0.05272055	0.0670611439842209	-5.820766e-11	0.0	-9.044956	42.400154	1
PLCXD1	0.10386547	0.09931208	0.11834319526627218	0.30461636	0.34782608695652173	1.6159737	3.556118	0
GTPBP6	0.19442177	0.1926153	0.21860618014464167	0.2740471	0.3333333333333333	0.50847906	0.9065199	0
LINC00685	0.084386244	0.08458678	0.1042077580539119	0.075552665	0.10144927536231885	-0.1627458	0.12506047	0
PPP2R3B	0.07837936	0.07733033	0.09697567389875082	0.12462245	0.14492753623188406	0.6877505	0.61732686	0
AL732314.6	0.00074689084	0.00076383445	0.0009861932938856016	-5.820766e-11	0.0	-3.1107557	1.0604738	0
AL732314.4	0.00069881196	0.00071466505	0.0009861932938856016	-5.820766e-11	0.0	-3.026208	1.025187	0
SHOX	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL672277.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CRLF2	0.000380195	0.0003888184	0.0006574621959237344	-5.820766e-11	0.0	-2.2892995	0.726598	0
CSF2RA	0.0028064519	0.0028701061	0.003287310979618672	-5.820766e-11	0.0	-4.8924437	2.7499444	0
IL3RA	0.3518442	0.34765285	0.358974358974359	0.5366157	0.5072463768115942	0.6260959	1.941698	0
SLC25A6	1.7526444	1.7442731	0.9510190664036818	2.121728	0.9710144927536232	0.28259894	5.988147	0
LINC00106	0.0015567221	0.0015920292	0.0019723865877712033	-5.820766e-11	0.0	-4.080683	1.805181	0
ASMTL-AS1	0.0019443802	0.0014705872	0.0023011176857330702	0.022832338	0.028985507246376812	3.8680074	0.64494014	0
ASMTL	0.07052819	0.06834749	0.08086785009861933	0.16666308	0.18840579710144928	1.2847303	1.3959094	0
P2RY8	0.00032423018	0.00033158413	0.0003287310979618672	-5.820766e-11	0.0	-2.1096427	0.4984275	0
AKAP17A	0.21251228	0.20765641	0.2406311637080868	0.42658114	0.4057971014492754	1.0382653	2.5493906	0
ASMT	0.00020143183	0.00020600043	0.0003287310979618672	-5.820766e-11	0.0	-1.6135347	0.49843138	0
AL683807.1	0.0015145234	0.0015488735	0.0019723865877712033	-5.820766e-11	0.0	-4.04341	1.7637464	0
AL683807.2	0.00026210773	0.0002680526	0.0003287310979618672	-5.820766e-11	0.0	-1.8799127	0.49842387	0
DHRSX	0.21779397	0.21535043	0.24687705456936226	0.32550657	0.36231884057971014	0.59577376	1.2001171	0
DHRSX-IT1	0.0030024466	0.0028203875	0.003616042077580539	0.011028754	0.014492753623188406	1.9300603	0.33664808	0
ZBED1	0.17671786	0.17646198	0.2024983563445102	0.18798111	0.2318840579710145	0.09118032	0.09986296	0
LINC00102	0.001873027	0.0019155088	0.0026298487836949377	-5.820766e-11	0.0	-4.333073	2.2197075	0
CD99	2.467066	2.468813	0.9937541091387245	2.3900645	1.0	-0.04676605	0.6193896	0
XG	0.0011934215	0.0012204882	0.001643655489809336	-5.820766e-11	0.0	-3.7230003	1.4228888	0
GYG2	0.0052381014	0.005356933	0.006574621959237344	-5.820766e-11	0.0	-5.770019	4.558501	0
GYG2-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ARSD	0.113148466	0.11356312	0.1341222879684418	0.094874874	0.13043478260869565	-0.25914645	0.24793783	0
ARSD-AS1	0.0009812136	0.0010034723	0.0013149243918474688	-5.820766e-11	0.0	-3.4639792	1.3010583	0
ARSE	0.0015716827	0.0016073292	0.0019723865877712033	-5.820766e-11	0.0	-4.0936704	1.7466439	0
ARSH	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ARSF	0.00031933121	0.00032657405	0.0003287310979618672	-5.820766e-11	0.0	-2.092797	0.49842405	0
LINC01546	0.0067370515	0.006889883	0.00821827744904668	-5.820766e-11	0.0	-6.1271973	5.947434	1
MXRA5	0.027150888	0.02763918	0.036817882971729124	0.0056244447	0.014492753623188406	-2.2767177	3.1951528	0
PRKX	0.14570703	0.14460711	0.16863905325443787	0.19420467	0.2318840579710145	0.42518482	0.56692237	0
PRKX-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX890604.2	0.4811654	0.47952792	0.4714003944773176	0.55334324	0.5072463768115942	0.20651971	0.49604633	0
BX842570.1	0.013505117	0.012947383	0.015121630506245891	0.03809463	0.043478260869565216	1.5496093	0.595396	0
AC074035.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC110995.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
NLGN4X	0.14452787	0.14718598	0.16962524654832348	0.027348261	0.043478260869565216	-2.4238334	9.069675	1
VCX3A	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PUDP	0.12744848	0.12699519	0.15121630506245892	0.14743999	0.15942028985507245	0.2151966	0.19191168	0
STS	0.055589993	0.05616147	0.06673241288625904	0.030388508	0.028985507246376812	-0.8838818	0.59571594	0
VCX	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PNPLA4	0.08604833	0.08603749	0.10683760683760683	0.08653346	0.10144927536231885	0.00828311	0.005084164	0
AC079142.1	0.0012886802	0.0013179076	0.001643655489809336	-5.820766e-11	0.0	-3.8256924	1.4296225	0
VCX2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
VCX3B	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC006062.1	0.00038716453	0.00039594597	0.0006574621959237344	-5.820766e-11	0.0	-2.3101838	0.80290693	0
ANOS1	0.0073420485	0.007118045	0.00953320184089415	0.017218493	0.014492753623188406	1.2626334	0.25124517	0
FAM9A	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC003685.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC074281.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
FAM9B	0.00021340707	0.0002182473	0.0003287310979618672	-5.820766e-11	0.0	-1.6701492	0.4984176	0
AC003684.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TBL1X	0.15059493	0.15269713	0.18376068376068377	0.057922814	0.08695652173913043	-1.3969253	3.5277474	0
GPR143	0.0934444	0.09351793	0.10815253122945431	0.090209976	0.10144927536231885	-0.05189945	0.034284905	0
SHROOM2	0.10407189	0.10466094	0.12590401051939515	0.07811031	0.11594202898550725	-0.42167026	0.44717658	0
CLDN34	0.002294265	0.0023463015	0.003287310979618672	-5.820766e-11	0.0	-4.612531	2.666196	0
WWC3	0.20337167	0.20458192	0.23701512163050625	0.1499977	0.17391304347826086	-0.44748178	0.68697953	0
WWC3-AS1	0.0008494065	0.0008686755	0.0009861932938856016	-5.820766e-11	0.0	-3.2760143	1.0570263	0
CLCN4	0.07720856	0.07809866	0.0973044049967127	0.037960377	0.043478260869565216	-1.0388541	1.1337906	0
AC003666.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MID1	0.18842044	0.18923853	0.2133464825772518	0.15233527	0.18840579710144928	-0.3127713	0.41680738	0
AC073529.1	0.00160302	0.0016393774	0.0019723865877712033	-5.820766e-11	0.0	-4.1205	1.8040988	0
HCCS	0.15561633	0.15709382	0.1854043392504931	0.090485394	0.13043478260869565	-0.79519415	1.4833242	0
ARHGAP6	0.13175869	0.13082954	0.1482577251808021	0.17272852	0.18840579710144928	0.40055066	0.43893844	0
AMELX	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC004554.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MSL3	0.36364052	0.36406073	0.38297172912557526	0.34510016	0.36231884057971014	-0.07714225	0.12079976	0
FRMPD4	0.007102755	0.007263881	0.011505588428665352	-5.820766e-11	0.0	-6.2023954	8.051077	1
FRMPD4-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PRPS2	0.059026927	0.057945885	0.07067718606180144	0.10668128	0.13043478260869565	0.87939304	0.7444405	0
TLR7	0.0014280763	0.0014604655	0.0019723865877712033	-5.820766e-11	0.0	-3.9639053	1.7053423	0
TLR8-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TLR8	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
TMSB4X	5.085349	5.1047544	1.0	4.229847	1.0	-0.27123028	14.581616	0
FAM9C	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC079171.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC02154	0.00026881002	0.0002749069	0.0003287310979618672	-5.820766e-11	0.0	-1.9065332	0.4984232	0
AC004674.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
ATXN3L	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
LINC01203	0.0001169353	0.0001195873	0.0003287310979618672	-5.820766e-11	0.0	-1.1347954	0.49844563	0
EGFL6	0.004023638	0.004114901	0.005259697567389875	-5.820766e-11	0.0	-5.3974276	3.7397423	0
TCEANC	0.009126384	0.009333411	0.011505588428665352	-5.820766e-11	0.0	-6.5597086	7.723455	1
RAB9A	0.18753873	0.18746641	0.2172912557527942	0.19071025	0.21739130434782608	0.02473709	0.024296792	0
TRAPPC2	0.13877864	0.13870394	0.16666666666666666	0.14207979	0.15942028985507245	0.03466784	0.028776595	0
OFD1	0.20452027	0.20504473	0.2406311637080868	0.18138067	0.2318840579710145	-0.1768262	0.2331491	0
GPM6B	0.05489413	0.053971816	0.07232084155161078	0.09555048	0.10144927536231885	0.8228953	0.59844315	0
AC003035.2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AC003035.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
GEMIN8	0.054985885	0.055148225	0.06870479947403024	0.047822405	0.057971014492753624	-0.2052278	0.11978592	0
GLRA2	0.00017964462	0.00018371904	0.0003287310979618672	-5.820766e-11	0.0	-1.5044638	0.49847764	0
FANCB	0.011971524	0.011948724	0.01643655489809336	0.012977536	0.014492753623188406	0.118210316	0.027980903	0
MOSPD2	0.19997405	0.19991136	0.2314266929651545	0.20271836	0.2608695652173913	0.020106412	0.022212481	0
ASB9	0.017525759	0.017923303	0.0220249835634451	-5.820766e-11	0.0	-7.4937205	14.416009	1
ASB11	0.00021692511	0.00022184511	0.0003287310979618672	-5.820766e-11	0.0	-1.6863674	0.49842715	0
PIGA	0.019900542	0.01983199	0.023997370151216304	0.022923546	0.028985507246376812	0.2080243	0.070255294	0
VEGFD	0.00285896	0.0029238053	0.003287310979618672	-5.820766e-11	0.0	-4.9182944	2.630518	0
PIR	0.28958336	0.29341492	0.3145956607495069	0.12064292	0.14492753623188406	-1.2814951	4.781926	0
BMX	0.0077592684	0.0079352865	0.008875739644970414	-5.820766e-11	0.0	-6.3282785	6.402901	1
ACE2	0.00039957097	0.00040863384	0.0006574621959237344	-5.820766e-11	0.0	-2.3466284	0.7385575	0
AC097625.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CLTRN	0.004768087	0.0045914724	0.005259697567389875	0.012554378	0.014492753623188406	1.431524	0.2758953	0
CA5B	0.021169228	0.021416977	0.027284681130834976	0.010247576	0.014492753623188406	-1.0561825	0.53437656	0
INE2	0.0010975994	0.001122498	0.001643655489809336	-5.820766e-11	0.0	-3.611761	1.531369	0
ZRSR2	0.096080475	0.09619319	0.11406969099276791	0.091119	0.11594202898550725	-0.07809942	0.055779267	0
AP1S2	0.75860995	0.75815845	0.6653517422748192	0.77854186	0.6521739130434783	0.038270313	0.09889718	0
GRPR	0.0005627835	0.0005755511	0.0009861932938856016	-5.820766e-11	0.0	-2.7560658	1.0495793	0
AC078993.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MAGEB17	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CTPS2	0.05786676	0.05723749	0.06870479947403024	0.08560327	0.11594202898550725	0.5798715	0.43106362	0
S100G	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SYAP1	0.3888573	0.38772842	0.4079552925706772	0.43861148	0.4927536231884058	0.17785397	0.41903242	0
TXLNG	0.08328462	0.08346725	0.1022353714661407	0.07523575	0.11594202898550725	-0.14960311	0.11398141	0
RBBP7	0.36557457	0.36809754	0.39316239316239315	0.25432676	0.3333333333333333	-0.5332296	1.7497815	0
REPS2	0.03981659	0.039996892	0.046351084812623275	0.03186835	0.043478260869565216	-0.32684612	0.175577	0
NHS	0.01333729	0.013481841	0.017422748191978962	0.0069653043	0.014492753623188406	-0.94285554	0.4318404	0
Z93022.1	0.00062543084	0.0006396195	0.0006574621959237344	-5.820766e-11	0.0	-2.886784	0.80193007	0
NHS-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SCML1	0.22630651	0.22661461	0.25706771860618016	0.21270537	0.2463768115942029	-0.09134278	0.113186404	0
RAI2	0.05864996	0.05983286	0.07133464825772518	0.0064929016	0.014492753623188406	-3.184362	9.82734	1
LINC01456	0.003525462	0.003605425	0.0039447731755424065	-5.820766e-11	0.0	-5.211568	3.0459836	0
BEND2	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SCML2	0.0133424215	0.012513478	0.015779092702169626	0.049888726	0.057971014492753624	1.9866366	0.8720216	0
CDKL5	0.12420037	0.1259703	0.15450361604207757	0.046177346	0.057971014492753624	-1.4458504	2.7765408	0
RS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PPEF1	0.00037188787	0.00038032283	0.0006574621959237344	-5.820766e-11	0.0	-2.2640052	0.75587916	0
PPEF1-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
PHKA2-AS1	0.0010277984	0.0010511137	0.0013149243918474688	-5.820766e-11	0.0	-3.5249593	1.279624	0
PHKA2	0.025046598	0.024967346	0.03451676528599606	0.028541315	0.043478260869565216	0.19228846	0.07937433	0
AL732509.1	0.0037411184	0.0036983967	0.004930966469428008	0.0056244447	0.014492753623188406	0.59174514	0.13259675	0
ADGRG2	0.0038216736	0.0039083553	0.005259697567389875	-5.820766e-11	0.0	-5.3249393	3.8326995	0
PDHA1	0.31606537	0.3164819	0.3425378040762656	0.29768836	0.34782608695652173	-0.08829131	0.14177671	0
MAP3K15	0.0013673955	0.0013984083	0.0023011176857330702	-5.820766e-11	0.0	-3.9053597	1.9193261	0
SH3KBP1	0.3255046	0.32828492	0.3428665351742275	0.20291027	0.2608695652173913	-0.6938351	2.069866	0
BCLAF3	0.089427926	0.09030847	0.10749506903353057	0.050615538	0.057971014492753624	-0.8340302	0.86583054	0
MAP7D2	0.0014402627	0.0014729283	0.0019723865877712033	-5.820766e-11	0.0	-3.9753819	1.7375524	0
EIF1AX	1.0214632	1.0271758	0.7919132149901381	0.76965016	0.6666666666666666	-0.41636136	3.0921416	0
EIF1AX-AS1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
RPS6KA3	0.34165144	0.34181714	0.3586456278763971	0.33432785	0.36231884057971014	-0.031951748	0.04787596	0
AL928596.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL807740.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
AL807742.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
BX088723.1	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
CNKSR2	0.0005812816	0.0005944688	0.0009861932938856016	-5.820766e-11	0.0	-2.7959106	1.0603215	0
KLHL34	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
SMPX	-1.4260877e-09	-1.1568773e-09	0.0	-5.820766e-11	0.0	1.5822317e-05	44.55244	0
MBTPS2	0.08184722	0.08160221	0.0992767915844839	0.09264345	0.11594202898550725	0.18287031	0.12784551	0
YY2	0.015113463	0.015206313	0.019395134779750165	0.011020843	0.014492753623188406	-0.4608606	0.14879917	0
