gene	mean	VO_mean	VO_positive_frac	HO_mean	HO_positive_frac	log2FC	-log10 p-val	is_significant
ZNF471	0.026378358	0.026685458	0.033201840894148585	0.014087063	0.013157894736842105	-0.91687393	0.41712096	0
AC005498.1	0.00028377894	0.00029086834	0.0003287310979618672	-7.2759576e-11	0.0	-1.9666839	0.49844977	0
AC005498.2	0.006479483	0.006641384	0.00821827744904668	-7.2759576e-11	0.0	-6.074974	5.8765335	1
ZFP28	0.027574696	0.02754789	0.03418803418803419	0.028648429	0.039473684210526314	0.056313735	0.022957517	0
AC005498.3	0.00382866	0.0036915273	0.005259697567389875	0.009317461	0.013157894736842105	1.3125591	0.2597524	0
ZNF470	0.02941567	0.028141603	0.03517422748191979	0.08041262	0.11842105263157894	1.5113931	1.2729391	0
ZNF71	0.09172177	0.09238187	0.11209730440499671	0.065308206	0.09210526315789473	-0.49969897	0.5655312	0
SMIM17	0.012739404	0.012935938	0.016107823800131493	0.004873645	0.013157894736842105	-1.390119	0.8990666	0
ZNF835	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AC006115.2	0.00013271614	0.00013603145	0.0003287310979618672	-7.2759576e-11	0.0	-1.2389802	0.4984523	0
ZIM2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PEG3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
MIMT1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
USP29	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZIM3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DUXA	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF264	0.11867191	0.11868521	0.14069690992767916	0.11814614	0.17105263157894737	-0.0065621086	0.0054918313	0
AURKC	0.0015326217	0.0015709086	0.0026298487836949377	-7.2759576e-11	0.0	-4.062562	2.0796773	0
ZNF805	0.054905783	0.053193796	0.06738987508218278	0.12342494	0.17105263157894737	1.2127628	1.4554633	0
AC005261.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF460-AS1	0.0028935974	0.0029658864	0.003287310979618672	-7.2759576e-11	0.0	-4.9382334	2.665319	0
ZNF460	0.04582256	0.045130204	0.056870479947403026	0.07352929	0.10526315789473684	0.70299315	0.55903035	0
AC005261.1	0.21319284	0.21306142	0.24391847468770544	0.2184369	0.3026315789473684	0.03593056	0.04271599	0
ZNF543	0.04100902	0.040402543	0.04963839579224195	0.06528251	0.07894736842105263	0.6908922	0.38460648	0
AC005261.2	0.0007835339	0.00080311194	0.0009861932938856016	-7.2759576e-11	0.0	-3.174906	1.009701	0
ZNF304	0.025521595	0.025474347	0.033201840894148585	0.027413448	0.05263157894736842	0.10543955	0.05158939	0
ZNF547	0.01468006	0.014783062	0.018080210387902695	0.010558091	0.013157894736842105	-0.4817223	0.15772617	0
TRAPPC2B	0.24176846	0.24187322	0.269888231426693	0.23756133	0.32894736842105265	-0.025940211	0.036625214	0
ZNF548	0.052838836	0.053435117	0.06837606837606838	0.02896521	0.039473684210526314	-0.88119227	0.76800257	0
ZNF17	0.020571994	0.020888826	0.028599605522682446	0.007891173	0.013157894736842105	-1.3931423	0.9298361	0
ZNF749	0.18053615	0.18289427	0.2123602892833662	0.08612959	0.11842105263157894	-1.0855435	2.8105617	0
AC004076.2	0.007568414	0.0073218206	0.010190664036817882	0.017439453	0.02631578947368421	1.2407588	0.36862078	0
VN1R1	0.0066885287	0.00631683	0.007889546351084813	0.021567056	0.02631578947368421	1.7555705	0.49338758	0
ZNF772	0.021943575	0.022491824	0.027942143326758713	-7.2759576e-11	0.0	-7.819658	18.248629	1
AC003005.2	0.0008379701	0.00085890817	0.0009861932938856016	-7.2759576e-11	0.0	-3.2613938	0.9972262	0
ZNF419	0.033428658	0.032686204	0.04043392504930966	0.06314714	0.10526315789473684	0.9479114	0.7205946	0
ZNF773	0.025368806	0.024728136	0.03188691650230112	0.051013116	0.07894736842105263	1.0417176	0.64358383	0
ZNF549	0.03870773	0.03924585	0.05161078238001315	0.017169388	0.039473684210526314	-1.1879946	1.3889503	0
ZNF550	0.023876436	0.02343924	0.028928336620644313	0.041376363	0.09210526315789473	0.8172218	0.60117733	0
ZNF416	0.026509503	0.02528652	0.030900723208415515	0.07546183	0.11842105263157894	1.5735949	1.3633205	0
ZIK1	0.012936064	0.012371985	0.01643655489809336	0.03551484	0.06578947368421052	1.5137875	0.77631885	0
ZNF530	0.010968758	0.010916358	0.014792899408284023	0.013066907	0.02631578947368421	0.25726914	0.08416484	0
ZNF134	0.110857986	0.110402346	0.1351084812623274	0.12910184	0.18421052631578946	0.22554962	0.23283234	0
AC003682.1	0.00026821176	0.00027491222	0.0003287310979618672	-7.2759576e-11	0.0	-1.9065539	0.49844435	0
ZNF211	0.0390585	0.0380823	0.046351084812623275	0.07813274	0.11842105263157894	1.0348685	0.9080515	0
ZSCAN4	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF551	0.032376	0.032596916	0.042077580539119	0.023534209	0.039473684210526314	-0.4682781	0.25488776	0
ZNF154	0.08153013	0.080202274	0.10059171597633136	0.13467377	0.18421052631578946	0.747027	0.8946818	0
ZNF671	0.02588135	0.02627018	0.03418803418803419	0.010318707	0.02631578947368421	-1.3397311	1.3069459	0
ZNF776	0.05845131	0.058243703	0.07297830374753451	0.06675496	0.10526315789473684	0.19645761	0.14395905	0
ZNF586	0.03873967	0.037948437	0.04700854700854701	0.070410565	0.07894736842105263	0.89000225	0.5119037	0
ZNF552	0.030033845	0.030011006	0.03648915187376726	0.030948719	0.05263157894736842	0.044242848	0.020843647	0
ZNF587B	0.048874218	0.04902176	0.05917159763313609	0.04296228	0.06578947368421052	-0.18993747	0.1158483	0
ZNF814	0.088687375	0.0893351	0.10683760683760683	0.06276891	0.11842105263157894	-0.5084944	0.6538655	0
ZNF587	0.1188376	0.11989142	0.14168310322156477	0.07666419	0.11842105263157894	-0.64442587	0.86430293	0
AC010326.3	0.004161441	0.0042654052	0.005259697567389875	-7.2759576e-11	0.0	-5.448045	4.030602	0
ZNF417	0.022437764	0.022411993	0.02695595003287311	0.023470081	0.039473684210526314	0.06626299	0.02722084	0
ZNF418	0.015224282	0.015310971	0.020710059171597635	0.011755246	0.013157894736842105	-0.37843224	0.115578525	0
ZNF256	0.022106817	0.021822408	0.025312294543063774	0.033491302	0.06578947368421052	0.61568147	0.3484253	0
C19orf18	0.00964231	0.009498696	0.012491781722550954	0.015391458	0.02631578947368421	0.69056267	0.2272995	0
ZNF606	0.047382012	0.046468664	0.05982905982905983	0.0839343	0.13157894736842105	0.85161877	0.705902	0
AC008969.1	0.060433596	0.059935924	0.07593688362919132	0.08034756	0.09210526315789473	0.42222264	0.26459193	0
AC008969.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZSCAN1	0.0013899859	0.0014247093	0.001643655489809336	-7.2759576e-11	0.0	-3.9304633	1.511985	0
ZNF135	0.003981894	0.004081372	0.006245890861275477	-7.2759576e-11	0.0	-5.3859057	4.284699	0
ZSCAN18	0.099619344	0.09836714	0.11932938856015779	0.14974657	0.2236842105263158	0.6057718	0.86163676	0
ZNF329	0.043013267	0.042470973	0.05489809335963182	0.06471297	0.09210526315789473	0.6064124	0.43155643	0
AC008751.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF274	0.07690438	0.074664585	0.09566074950690336	0.16655038	0.2631578947368421	1.1563976	2.0242312	0
ZNF544	0.08568887	0.08501428	0.10355029585798817	0.112696156	0.19736842105263158	0.40624472	0.46758616	0
AC020915.2	0.06902519	0.0688112	0.0811965811965812	0.07758442	0.11842105263157894	0.17288679	0.12658854	0
AC020915.1	0.001938105	0.0019865222	0.0026298487836949377	-7.2759576e-11	0.0	-4.3830295	1.9438572	0
ZNF8	0.05261414	0.0533175	0.0670611439842209	0.024454983	0.05263157894736842	-1.1212966	1.3691212	0
ERVK3-1	0.22968352	0.23030451	0.26364234056541747	0.20481175	0.2894736842105263	-0.16916627	0.2779693	0
AC010642.2	0.39734536	0.3987629	0.4155161078238001	0.34059468	0.4473684210526316	-0.2274136	0.6025637	0
ZSCAN22	0.016134659	0.01653778	0.021696252465483234	-7.2759576e-11	0.0	-7.37832	14.170505	1
A1BG	0.45409355	0.45060986	0.4539776462853386	0.5935255	0.7105263157894737	0.39735427	1.980547	0
A1BG-AS1	0.07734147	0.07795772	0.09533201840894148	0.052669328	0.10526315789473684	-0.56484175	0.6995873	0
ZNF497	0.004789922	0.004480551	0.005259697567389875	0.01717279	0.013157894736842105	1.914908	0.33428356	0
AC012313.2	0.0021524515	0.002206224	0.0026298487836949377	-7.2759576e-11	0.0	-4.527462	1.9165148	0
AC012313.6	0.00030277352	0.00031033746	0.0003287310979618672	-7.2759576e-11	0.0	-2.036812	0.49840742	0
ZNF837	0.017392546	0.017218167	0.0220249835634451	0.02437306	0.039473684210526314	0.49890822	0.21286273	0
RPS5	2.3774047	2.3704536	0.9930966469428008	2.6556182	0.9868421052631579	0.16387813	5.149118	0
RNF225	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC02560	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
ZNF584	0.029948138	0.029267415	0.035831689677843524	0.057195634	0.10526315789473684	0.9642089	0.76495796	0
AC012313.1	0.0013145877	0.0013474274	0.0019723865877712033	-7.2759576e-11	0.0	-3.85542	1.6373372	0
AC012313.5	0.00090614584	0.0009287871	0.0013149243918474688	-7.2759576e-11	0.0	-3.3628738	1.3217801	0
ZNF132	0.0037737975	0.0038680772	0.0039447731755424065	-7.2759576e-11	0.0	-5.3103695	3.1339164	0
AC012313.8	0.0023342725	0.0023925877	0.0029585798816568047	-7.2759576e-11	0.0	-4.6395736	2.4006336	0
ZNF324B	0.008054207	0.00825545	0.010190664036817882	-7.2759576e-11	0.0	-6.384647	7.2267985	1
ZNF324	0.045474503	0.04573891	0.05621301775147929	0.03488472	0.05263157894736842	-0.3898477	0.22895475	0
ZNF446	0.034696944	0.034395114	0.042735042735042736	0.046778843	0.06578947368421052	0.4425449	0.24911502	0
AC012313.7	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC27A5	0.05294225	0.05243481	0.0670611439842209	0.07324707	0.11842105263157894	0.48146564	0.4015238	0
AC012313.9	0.0004853875	0.0004975138	0.0006574621959237344	-7.2759576e-11	0.0	-2.578973	0.76661414	0
ZBTB45	0.06169248	0.062315643	0.07527942143326759	0.036743164	0.06578947368421052	-0.76051074	0.8795052	0
TRIM28	0.35127056	0.34601796	0.3668639053254438	0.5615025	0.6052631578947368	0.69828576	3.0037355	0
CHMP2A	0.7623562	0.7650891	0.6643655489809336	0.65301067	0.6447368421052632	-0.22848886	1.0171511	0
UBE2M	1.005511	1.005126	0.7761341222879684	1.020928	0.8552631578947368	0.0225026	0.090139166	0
MZF1-AS1	0.01604749	0.015815355	0.020710059171597635	0.025339825	0.039473684210526314	0.6766695	0.2829065	0
MZF1	0.080843545	0.07912588	0.09631821170282709	0.14959005	0.19736842105263158	0.91793454	1.104396	0
AC016629.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB125	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB126	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB127	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB128	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB129	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
DEFB132	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL034548.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
C20orf96	0.10276941	0.10112116	0.1232741617357002	0.1687488	0.2236842105263158	0.73822105	0.9962069	0
ZCCHC3	0.20660917	0.20787062	0.23898750821827744	0.15610188	0.23684210526315788	-0.41296786	0.8549176	0
AL034548.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NRSN2-AS1	0.04483061	0.043630924	0.05161078238001315	0.09284373	0.10526315789473684	1.0877037	0.6745836	0
SOX12	0.1698944	0.16833058	0.19756738987508218	0.23247446	0.32894736842105265	0.46553862	0.84451973	0
NRSN2	0.12562573	0.12760502	0.15055884286653518	0.046409253	0.10526315789473684	-1.4572254	5.2542763	1
TRIB3	0.2655656	0.26371554	0.2882971729125575	0.3396065	0.39473684210526316	0.36475936	0.7804745	0
RBCK1	0.26110512	0.26200464	0.29224194608809995	0.22508778	0.3157894736842105	-0.21901427	0.424819	0
TBC1D20	0.2277016	0.22838356	0.2626561472715319	0.20038973	0.3026315789473684	-0.188562	0.3347542	0
CSNK2A1	0.49743503	0.49716282	0.49638395792241946	0.5083242	0.6052631578947368	0.032024197	0.07812868	0
TCF15	0.20768239	0.21115007	0.22781065088757396	0.068865135	0.10526315789473684	-1.6150126	5.5466127	1
SRXN1	0.17797592	0.18153612	0.20151216305062458	0.035452668	0.05263157894736842	-2.3530214	11.136276	1
SCRT2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SLC52A3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
FAM110A	0.108014956	0.10673567	0.1252465483234714	0.15922672	0.23684210526315788	0.5765948	0.8721202	0
ANGPT4	0.0001773838	0.00018181506	0.0003287310979618672	-7.2759576e-11	0.0	-1.4947498	0.49844688	0
RSPO4	0.005321263	0.0045282664	0.005917159763313609	0.037062086	0.06578947368421052	3.005288	1.2677596	0
AL110114.1	0.003950731	0.004049431	0.005259697567389875	-7.2759576e-11	0.0	-5.3748426	3.8729148	0
PSMF1	0.31264064	0.31408435	0.34155161078238	0.2548402	0.32894736842105265	-0.3014525	0.6076309	0
TMEM74B	0.053532455	0.05151938	0.06278763971071663	0.13410304	0.18421052631578946	1.3784328	1.6757035	0
C20orf202	0.00032499834	0.00033311755	0.0006574621959237344	-7.2759576e-11	0.0	-2.1147597	0.7350974	0
RAD21L1	0.0005602742	0.0005742744	0.0006574621959237344	-7.2759576e-11	0.0	-2.753337	0.8008085	0
SNPH	0.01197285	0.01210625	0.015121630506245891	0.0066341534	0.013157894736842105	-0.8580516	0.36700588	0
SDCBP2	0.08039576	0.0718208	0.08875739644970414	0.4236162	0.5131578947368421	2.558617	7.9813147	1
SDCBP2-AS1	0.022808481	0.022886325	0.028928336620644313	0.01969339	0.039473684210526314	-0.21575716	0.10586734	0
AL136531.1	0.001698874	0.0010056614	0.0009861932938856016	0.029445471	0.039473684210526314	4.7399554	1.0237036	0
FKBP1A	2.627198	2.645447	0.9944115713346483	1.8967803	0.9210526315789473	-0.47993731	12.189734	0
NSFL1C	0.44346482	0.4465848	0.4516765285996055	0.31856772	0.40789473684210525	-0.4872042	1.8583469	0
SIRPB2	0.0067515587	0.006803657	0.008875739644970414	0.004667062	0.013157894736842105	-0.5342605	0.17980331	0
SIRPD	0.00022005723	0.00022555463	0.0003287310979618672	-7.2759576e-11	0.0	-1.7029008	0.4984172	0
SIRPB1	0.00011275245	0.000115569004	0.0003287310979618672	-7.2759576e-11	0.0	-1.1081508	0.4984497	0
SIRPG	0.0003893326	0.0003990591	0.0006574621959237344	-7.2759576e-11	0.0	-2.3192117	0.7886919	0
SIRPG-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL109809.5	0.0019315673	0.0019798214	0.0026298487836949377	-7.2759576e-11	0.0	-4.378389	2.116351	0
AL117335.1	0.0053087533	0.0054414053	0.007232084155161078	-7.2759576e-11	0.0	-5.792181	5.100784	1
SIRPA	0.16547197	0.16835722	0.19296515450361604	0.04996591	0.07894736842105263	-1.7504817	6.1448245	1
PDYN-AS1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PDYN	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
STK35	0.0672279	0.066881195	0.08021038790269559	0.08109938	0.11842105263157894	0.27771264	0.21651904	0
AL359916.1	0.0005802909	0.00059479126	0.0006574621959237344	-7.2759576e-11	0.0	-2.7965808	0.80309737	0
AL121899.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121899.4	0.0018546755	0.0019010085	0.0019723865877712033	-7.2759576e-11	0.0	-4.3226566	1.7757254	0
AL121899.1	0.00864447	0.0088604605	0.01051939513477975	-7.2759576e-11	0.0	-6.4855022	7.412502	1
TGM3	0.0026821126	0.002749118	0.003616042077580539	-7.2759576e-11	0.0	-4.8324447	2.8958886	0
TGM6	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SNRPB	1.0380462	1.0347594	0.7948717948717948	1.1696296	0.8421052631578947	0.17674035	1.109637	0
ZNF343	0.018640768	0.018556166	0.0220249835634451	0.022027772	0.02631578947368421	0.24620564	0.08159566	0
TMC2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
NOP56	0.4403644	0.44009468	0.4533201840894149	0.45115104	0.5131578947368421	0.035788633	0.06964281	0
IDH3B	0.32382795	0.32457104	0.3537146614069691	0.29407158	0.4342105263157895	-0.14232087	0.3177844	0
AL049712.1	0.00011322836	0.000116056784	0.0003287310979618672	-7.2759576e-11	0.0	-1.1114116	0.4984365	0
EBF4	0.015799401	0.015608519	0.023011176857330704	0.02344056	0.02631578947368421	0.5836015	0.1930184	0
CPXM1	0.24886772	0.2513071	0.2804076265614727	0.1512123	0.23684210526315788	-0.7324961	2.4522595	0
C20orf141	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
TMEM239	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PCED1A	0.10092612	0.101931	0.12294543063773833	0.060712326	0.07894736842105263	-0.7465719	0.8807138	0
VPS16	0.12868972	0.12931512	0.15384615384615385	0.10366369	0.18421052631578946	-0.31870452	0.46845928	0
PTPRA	0.7150965	0.71285987	0.6357659434582511	0.8046391	0.7236842105263158	0.17470019	0.76264954	0
GNRH2	0.0002156815	0.00022106958	0.0003287310979618672	-7.2759576e-11	0.0	-1.6828871	0.49842516	0
MRPS26	0.38171715	0.38191903	0.40236686390532544	0.37362057	0.4342105263157895	-0.031684503	0.05199393	0
OXT	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AVP	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
UBOX5-AS1	0.00033750967	0.00034594146	0.0003287310979618672	-7.2759576e-11	0.0	-2.1568553	0.49843028	0
UBOX5	0.031390592	0.03077747	0.038461538461538464	0.05593258	0.07894736842105263	0.85971147	0.5527878	0
FASTKD5	0.06437465	0.064118065	0.07692307692307693	0.074638695	0.11842105263157894	0.2188761	0.16899638	0
LZTS3	0.014636503	0.014295141	0.0190664036817883	0.028300647	0.039473684210526314	0.98034185	0.40368405	0
DDRGK1	0.5240082	0.5264431	0.5124917817225509	0.4265368	0.5131578947368421	-0.3035434	1.1443813	0
ITPA	0.4652818	0.46900636	0.4760026298487837	0.31618628	0.39473684210526316	-0.5686841	2.4313493	0
SLC4A11	0.013532684	0.013728682	0.01775147928994083	0.0056884564	0.013157894736842105	-1.2564131	0.7362342	0
AL109976.1	0.0061645964	0.00631863	0.00821827744904668	-7.2759576e-11	0.0	-6.0041947	5.7966657	1
C20orf194	0.20409285	0.20208573	0.23076923076923078	0.28441626	0.3684210526315789	0.49282983	1.0353522	0
ATRN	0.17437996	0.17413922	0.19789612097304404	0.1840025	0.2631578947368421	0.07943986	0.099397086	0
GFRA4	0.00014928516	0.00015301444	0.0003287310979618672	-7.2759576e-11	0.0	-1.3392209	0.49843517	0
ADAM33	0.0010248208	0.0010504271	0.001643655489809336	-7.2759576e-11	0.0	-3.5240986	1.4617013	0
SIGLEC1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
HSPA12B	0.12820889	0.13014606	0.14760026298487838	0.050678372	0.07894736842105263	-1.3589536	3.1471672	0
C20orf27	0.08885593	0.089574374	0.1111111111111111	0.06010631	0.10526315789473684	-0.574781	0.7554345	0
SPEF1	0.0014936497	0.0015309629	0.0019723865877712033	-7.2759576e-11	0.0	-4.027653	1.8217529	0
CENPB	0.16341217	0.16409579	0.1913214990138067	0.1360554	0.23684210526315788	-0.27016303	0.45449895	0
CDC25B	0.07108392	0.07229257	0.08875739644970414	0.022699721	0.039473684210526314	-1.6668254	3.288373	0
LINC01730	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AP5S1	0.071102396	0.07214716	0.09072978303747535	0.029277869	0.05263157894736842	-1.2982112	2.2262292	0
MAVS	0.33654335	0.3383306	0.3609467455621302	0.26499	0.3684210526315789	-0.35237777	0.98254997	0
AL353194.1	0.018372506	0.018714936	0.024326101249178174	0.004667062	0.013157894736842105	-1.9807062	2.1117456	0
PANK2	0.25665918	0.25752756	0.2869822485207101	0.22188483	0.32894736842105265	-0.21482573	0.42039394	0
AL031670.1	0.00027584875	0.00028274005	0.0003287310979618672	-7.2759576e-11	0.0	-1.936366	0.49843857	0
RNF24	0.2032071	0.19944112	0.2294543063773833	0.3539318	0.4473684210526316	0.82719284	2.3131182	0
AL356414.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
SMOX	0.09356078	0.08564639	0.10256410256410256	0.41034728	0.5	2.259049	7.4095044	1
LINC01433	0.00026256067	0.00026911995	0.0003287310979618672	-7.2759576e-11	0.0	-1.8840908	0.49842605	0
ADRA1D	0.00065514725	0.00067151774	0.0006574621959237344	-7.2759576e-11	0.0	-2.9477005	0.77818674	0
AL139350.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121781.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
PRNP	0.24040471	0.24240227	0.2600262984878369	0.16043258	0.23684210526315788	-0.5951322	1.5569968	0
PRND	0.2890006	0.2962203	0.24293228139381987	-7.2759576e-11	0.0	-11.532943	44.55244	1
PRNT	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL133396.2	0.00093794666	0.0009613826	0.0009861932938856016	-7.2759576e-11	0.0	-3.407874	1.0198457	0
RASSF2	0.3851654	0.3931264	0.39414858645627876	0.06649472	0.09210526315789473	-2.5618804	20.166502	1
SLC23A2	0.23502354	0.23924172	0.26528599605522685	0.06616536	0.09210526315789473	-1.852745	8.355453	1
AL121890.3	0.00059239194	0.00025524673	0.0003287310979618672	0.014087063	0.013157894736842105	5.3196106	0.48228666	0
AL121890.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121890.5	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121890.4	0.00056211883	0.0005761651	0.0006574621959237344	-7.2759576e-11	0.0	-2.7573767	0.8030333	0
TMEM230	0.80612093	0.8157552	0.6969099276791585	0.42055058	0.5	-0.95569074	9.395039	1
PCNA	0.23355298	0.23573884	0.25509533201840895	0.14604428	0.2236842105263158	-0.69040793	1.9066178	0
CDS2	0.3204248	0.32153752	0.34944115713346485	0.27587405	0.3684210526315789	-0.22090317	0.4267015	0
PROKR2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121757.2	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121757.3	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC00658	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
AL121757.1	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
LINC00654	0.001954688	0.0020035198	0.0026298487836949377	-7.2759576e-11	0.0	-4.3947344	2.131524	0
LINC01729	-1.4479156e-09	-1.1568773e-09	0.0	-7.2759576e-11	0.0	1.5650336e-05	44.55244	0
