gene	mean	VO_mean	VO_positive_frac	ReAgg-CM_mean	ReAgg-CM_positive_frac	log2FC	-log10 p-val	is_significant
SCUBE3	0.027198803	0.027815757	0.03550295857988166	-5.820766e-11	0.0	-8.124937	22.247528	1
Z97832.2	0.006166094	0.006305975	0.009204470742932281	-5.820766e-11	0.0	-6.001347	6.6675596	1
ETV7	0.008078516	0.008261776	0.012163050624589087	-5.820766e-11	0.0	-6.3857384	8.141165	1
CDKN1A	1.2673755	1.2827039	0.8293885601577909	0.59163773	0.5217391304347826	-1.1162709	11.876549	1
CCDC167	0.61052746	0.6172923	0.5756081525312294	0.31226936	0.3333333333333333	-0.98293453	5.9035964	1
KCNK17	0.009328138	0.009539741	0.01282051282051282	-5.820766e-11	0.0	-6.5909233	8.971503	1
DAAM2	0.033865508	0.03463368	0.04799474030243261	-5.820766e-11	0.0	-8.440192	30.464472	1
AL035587.1	0.009843829	0.01006713	0.01282051282051282	-5.820766e-11	0.0	-6.6677694	8.701007	1
VEGFA	0.03155223	0.023020165	0.03057199211045365	0.40770563	0.4057971014492754	4.140658	7.329956	1
RUNX2	0.01314936	0.013447638	0.021696252465483234	-5.820766e-11	0.0	-7.081898	13.8257065	1
CLIC5	0.015219746	0.015564986	0.01775147928994083	-5.820766e-11	0.0	-7.2914004	11.995143	1
ENPP4	0.07282033	0.07425769	0.08678500986193294	0.009444783	0.014492753623188406	-2.9616976	7.886095	1
CYP39A1	0.006559492	0.006708296	0.008875739644970414	-5.820766e-11	0.0	-6.089223	6.355506	1
ADGRF5	1.0760233	1.0855782	0.7928994082840237	0.65481436	0.5362318840579711	-0.72921836	5.529217	1
AL355353.1	0.006411939	0.006557396	0.008547008547008548	-5.820766e-11	0.0	-6.056887	6.076422	1
AL353138.1	0.23263645	0.23614246	0.2567389875082183	0.078047164	0.08695652173913043	-1.5960028	5.1296597	1
TRAM2	0.29118392	0.2953182	0.32117028270874426	0.108898	0.14492753623188406	-1.438457	6.144341	1
GSTA4	0.25155544	0.25550392	0.2856673241288626	0.07745896	0.08695652173913043	-1.7205445	6.029266	1
GCLC	0.10202222	0.10387394	0.12656147271531887	0.020393632	0.028985507246376812	-2.3429744	6.148948	1
AL590652.1	0.006617774	0.0067678997	0.008875739644970414	-5.820766e-11	0.0	-6.101798	5.832862	1
DST	0.95466405	0.96423244	0.7291255752794215	0.53286684	0.5217391304347826	-0.8554847	7.5345583	1
BEND6	0.011764835	0.012031708	0.015779092702169626	-5.820766e-11	0.0	-6.92264	10.688815	1
BAG2	0.18777174	0.19179302	0.21531886916502302	0.010463704	0.014492753623188406	-4.1831145	28.824823	1
FKBP1C	0.012601973	0.012887835	0.016107823800131493	-5.820766e-11	0.0	-7.021018	10.874588	1
AL391807.1	0.012160721	0.012436575	0.017422748191978962	-5.820766e-11	0.0	-6.9700003	11.106324	1
FAM135A	0.055426642	0.0566837	0.07001972386587771	-5.820766e-11	0.0	-9.149334	44.55244	1
CGAS	0.01838824	0.01880535	0.022353714661406968	-5.820766e-11	0.0	-7.5626516	14.6223545	1
FILIP1	0.9025484	0.9134452	0.7235371466140696	0.42220017	0.42028985507246375	-1.1132072	9.497747	1
IRAK1BP1	0.073885456	0.07530269	0.08974358974358974	0.011396978	0.014492753623188406	-2.7133613	5.92598	1
HMGN3	0.95391685	0.96459043	0.7521367521367521	0.48340124	0.5072463768115942	-0.9965466	10.142858	1
AL359715.1	0.0070026275	0.0071614827	0.009861932938856016	-5.820766e-11	0.0	-6.1821933	6.992413	1
CFAP206	0.00761289	0.0077855876	0.009861932938856016	-5.820766e-11	0.0	-6.301147	7.0911345	1
PNRC1	0.9472222	0.93427974	0.7383300460223537	1.5178322	0.9130434782608695	0.7000264	9.137091	1
GABRR1	0.03461724	0.035402466	0.05128205128205128	-5.820766e-11	0.0	-8.471776	32.635937	1
EPHA7	0.041007906	0.041938085	0.04963839579224195	-5.820766e-11	0.0	-8.715554	32.098072	1
GPR63	0.0052776327	0.005397361	0.007232084155161078	-5.820766e-11	0.0	-5.7806683	5.272369	1
COQ3	0.025821721	0.026334295	0.03353057199211045	0.003224644	0.014492753623188406	-2.991139	6.95735	1
AL513550.1	0.012322139	0.012601654	0.015121630506245891	-5.820766e-11	0.0	-6.9888735	9.793274	1
GRIK2	0.009049099	0.009254373	0.012491781722550954	-5.820766e-11	0.0	-6.5475698	8.348305	1
BVES-AS1	0.018438896	0.018857155	0.023011176857330704	-5.820766e-11	0.0	-7.5665994	14.961779	1
CRYBG1	0.062344108	0.06375807	0.07166337935568705	-5.820766e-11	0.0	-9.318726	44.55244	1
BEND3	0.011298388	0.011554682	0.015121630506245891	-5.820766e-11	0.0	-6.8647666	10.035899	1
AL024507.2	0.013038161	0.013333917	0.016107823800131493	-5.820766e-11	0.0	-7.069737	10.733604	1
OSTM1	0.31095433	0.3157396	0.33727810650887574	0.0999657	0.13043478260869565	-1.6582445	7.4216914	1
AL359711.2	0.0067072	0.006859354	0.008875739644970414	-5.820766e-11	0.0	-6.1208825	6.3856406	1
PPIL6	0.006161212	0.006300982	0.007889546351084813	-5.820766e-11	0.0	-6.000222	5.575428	1
SLC22A16	0.01747206	0.017868388	0.021367521367521368	-5.820766e-11	0.0	-7.489318	14.265094	1
GTF3C6	0.9216838	0.93300736	0.7504930966469427	0.4225168	0.4057971014492754	-1.142693	9.598502	1
AL080317.1	0.015451038	0.015801525	0.020381328073635765	-5.820766e-11	0.0	-7.313022	13.589932	1
TRAF3IP2	0.17738155	0.18122543	0.20677186061801447	0.007893946	0.014492753623188406	-4.5035295	39.088676	1
Z99289.2	0.007522119	0.0076927575	0.009861932938856016	-5.820766e-11	0.0	-6.284063	6.7098193	1
FRK	0.005065149	0.005180058	0.007889546351084813	-5.820766e-11	0.0	-5.7224827	5.259702	1
SLC35F1	0.04832373	0.049419675	0.06574621959237344	-5.820766e-11	0.0	-8.9518585	41.468937	1
PKIB	0.21714437	0.22133698	0.24227481919789612	0.032283608	0.043478260869565216	-2.7735605	12.9515	1
CLVS2	0.0056396844	0.005767625	0.008875739644970414	-5.820766e-11	0.0	-5.874706	5.8320866	1
AL450332.1	0.013393065	0.013696871	0.01972386587771203	-5.820766e-11	0.0	-7.108198	12.822994	1
PTPRK	0.16849889	0.17140038	0.19789612097304404	0.040559653	0.043478260869565216	-2.076542	6.126345	1
AL356124.1	0.060272705	0.06163968	0.07330703484549639	-5.820766e-11	0.0	-9.270055	44.55244	1
ARHGAP18	0.95197725	0.9662251	0.7271531886916502	0.323891	0.36231884057971014	-1.5765549	16.660345	1
SAMD3	0.00609759	0.006235917	0.007560815253122946	-5.820766e-11	0.0	-5.985482	5.3737698	1
TMEM200A	0.06324957	0.0645565	0.0762656147271532	0.0056244447	0.014492753623188406	-3.497588	13.549026	1
LINC01013	0.0060395757	0.0061765867	0.007889546351084813	-5.820766e-11	0.0	-5.971909	5.6196623	1
MOXD1	0.012472651	0.01275558	0.017094017094017096	-5.820766e-11	0.0	-7.006252	10.825117	1
TCF21	0.012420345	0.012702088	0.01643655489809336	-5.820766e-11	0.0	-7.000236	10.690273	1
SGK1	0.12332443	0.10633586	0.12590401051939515	0.8723023	0.6086956521739131	3.0350091	9.702893	1
AL035604.1	0.009954617	0.010180431	0.01643655489809336	-5.820766e-11	0.0	-6.683758	10.205092	1
MTFR2	0.0044843694	0.004586083	0.006903353057199211	-5.820766e-11	0.0	-5.5503116	5.0683365	1
MAP7	0.010300084	0.010533733	0.016107823800131493	-5.820766e-11	0.0	-6.7325053	10.296368	1
MAP3K5	0.02086556	0.02133886	0.031229454306377382	-5.820766e-11	0.0	-7.7440853	19.621622	1
AL121933.2	0.005143735	0.005260426	0.007889546351084813	-5.820766e-11	0.0	-5.7442765	5.512856	1
TNFAIP3	0.10425939	0.09187106	0.10815253122945431	0.65042585	0.5797101449275363	2.8223546	9.290307	1
ABRACL	0.9087009	0.91669184	0.7439184746877054	0.5564578	0.5362318840579711	-0.7200626	5.8199472	1
ADGRG6	0.015539626	0.015892122	0.022353714661406968	-5.820766e-11	0.0	-7.3212185	14.1354	1
PLAGL1	0.5251534	0.5331528	0.5036160420775806	0.17246231	0.21739130434782608	-1.6277022	11.764678	1
EPM2A	0.020024935	0.020479167	0.025312294543063774	-5.820766e-11	0.0	-7.6850414	16.487175	1
UST	0.02616981	0.026763424	0.03648915187376726	-5.820766e-11	0.0	-8.0695	23.263334	1
AL450344.3	0.012705791	0.012994007	0.013477975016436555	-5.820766e-11	0.0	-7.0327635	9.21129	1
GTF2H5	0.7948724	0.8022843	0.6926364234056541	0.46816406	0.4927536231884058	-0.7769711	6.001523	1
TMEM181	0.42711744	0.43334076	0.44345825115055887	0.15272917	0.17391304347826086	-1.5039148	8.072657	1
AL035530.2	0.017495282	0.017892137	0.023997370151216304	-5.820766e-11	0.0	-7.491224	15.80431	1
SOD2	0.3457836	0.35125223	0.36324786324786323	0.10466925	0.13043478260869565	-1.7457026	8.844672	1
AIRN	0.0062687695	0.006410979	0.00821827744904668	-5.820766e-11	0.0	-6.0248036	6.013437	1
AL139393.3	0.0073690405	0.0075362073	0.009861932938856016	-5.820766e-11	0.0	-6.254785	6.836122	1
CAHM	0.011954807	0.012225989	0.01413543721236029	-5.820766e-11	0.0	-6.9455605	9.537017	1
AL078602.1	0.01380832	0.0141215455	0.01643655489809336	-5.820766e-11	0.0	-7.151935	10.835616	1
RPS6KA2	0.6910396	0.7027813	0.6134122287968442	0.1734636	0.18840579710144928	-2.0178168	17.010128	1
Z94721.3	0.0071990504	0.007362361	0.008547008547008548	-5.820766e-11	0.0	-6.221561	5.97017	1
TCTE3	0.01075511	0.01099908	0.014464168310322156	-5.820766e-11	0.0	-6.794297	9.341865	1
PSMB1	1.6074672	1.6188585	0.9355687047994741	1.1053047	0.8405797101449275	-0.5504912	8.689147	1
FAM20C	0.044995114	0.04601556	0.0650887573964497	-5.820766e-11	0.0	-8.849111	40.59102	1
AC147651.1	0.007752003	0.0079278555	0.009861932938856016	-5.820766e-11	0.0	-6.3269434	6.8310485	1
AC091729.3	0.06128964	0.062679686	0.0762656147271532	-5.820766e-11	0.0	-9.294155	44.55244	1
AC102953.2	0.010700157	0.010942882	0.014464168310322156	-5.820766e-11	0.0	-6.786974	9.402822	1
SDK1	0.0062106075	0.006351498	0.00821827744904668	-5.820766e-11	0.0	-6.0115633	5.6686425	1
AC092428.1	0.010186291	0.01041736	0.014792899408284023	-5.820766e-11	0.0	-6.7166295	10.033506	1
SLC29A4	0.008500733	0.008693569	0.012491781722550954	-5.820766e-11	0.0	-6.458378	7.899366	1
AC092171.4	0.006278456	0.006420885	0.007560815253122946	-5.820766e-11	0.0	-6.0269966	5.4145756	1
AC092171.2	0.006107742	0.006246299	0.007560815253122946	-5.820766e-11	0.0	-5.9878445	5.4100986	1
AC060834.2	0.0131613985	0.01345995	0.01972386587771203	-5.820766e-11	0.0	-7.083209	12.813035	1
NDUFA4	2.2666435	2.2824504	0.9894806048652203	1.5697876	0.9130434782608695	-0.53998536	12.024544	1
THSD7A	0.3128287	0.31798398	0.3277449046679816	0.085526936	0.10144927536231885	-1.8932711	8.723224	1
SCIN	0.005461339	0.005585234	0.007889546351084813	-5.820766e-11	0.0	-5.829149	5.285619	1
DGKB	0.01055077	0.010790106	0.015121630506245891	-5.820766e-11	0.0	-6.7668753	10.303402	1
MEOX2	0.014831652	0.015168089	0.019395134779750165	-5.820766e-11	0.0	-7.2543764	12.705717	1
SOSTDC1	0.0086843325	0.008881333	0.012163050624589087	-5.820766e-11	0.0	-6.4888587	7.976906	1
TWIST1	0.097256005	0.09929757	0.12294543063773833	0.007258222	0.014492753623188406	-3.7557814	18.61038	1
STEAP1B	0.12368051	0.12612745	0.14102564102564102	0.015810706	0.014492753623188406	-2.987956	8.396806	1
FAM126A	0.5478408	0.5541108	0.5262984878369493	0.27139387	0.2898550724637681	-1.0295154	5.532199	1
GPNMB	0.0066416133	0.00679228	0.009204470742932281	-5.820766e-11	0.0	-6.10691	6.442633	1
FAM221A	0.0255161	0.026094887	0.031229454306377382	-5.820766e-11	0.0	-8.033142	20.122112	1
SNX10	0.15845668	0.16168614	0.1834319526627219	0.01608815	0.028985507246376812	-3.321078	18.47176	1
HOXA3	0.013806299	0.014119479	0.017422748191978962	-5.820766e-11	0.0	-7.151726	11.537281	1
HOXA7	0.03497492	0.035768256	0.046351084812623275	-5.820766e-11	0.0	-8.486565	28.98889	1
HOXA9	0.18019897	0.18428582	0.21170282708744248	-5.820766e-11	0.0	-10.848513	44.55244	1
HOXA10	0.20153636	0.2061072	0.23372781065088757	-5.820766e-11	0.0	-11.00988	44.55244	1
HOXA11	0.038236763	0.039104085	0.04930966469428008	-5.820766e-11	0.0	-8.6148615	31.669754	1
HOXA11-AS	0.027512753	0.028136829	0.0381328073635766	-5.820766e-11	0.0	-8.141435	24.332027	1
TRIL	0.035062082	0.035857394	0.04766600920447074	-5.820766e-11	0.0	-8.490146	28.582573	1
MINDY4	0.018534306	0.018954728	0.022682445759368838	-5.820766e-11	0.0	-7.574006	14.946653	1
AQP1	0.03388007	0.03464857	0.041091387245233396	-5.820766e-11	0.0	-8.440811	26.005884	1
ADCYAP1R1	0.011691878	0.011957097	0.013149243918474688	-5.820766e-11	0.0	-6.9137397	9.127803	1
LSM5	0.39006844	0.3952642	0.40828402366863903	0.16098332	0.2028985507246377	-1.2953751	6.6204534	1
AC018645.3	0.013011681	0.013306837	0.01643655489809336	-5.820766e-11	0.0	-7.066826	10.69354	1
BBS9	0.05375641	0.05497558	0.06804733727810651	-5.820766e-11	0.0	-9.10527	43.853474	1
BMPER	0.0062004747	0.006341135	0.007232084155161078	-5.820766e-11	0.0	-6.009244	5.0494866	1
AC018647.2	0.0501376	0.05127469	0.0650887573964497	-5.820766e-11	0.0	-9.004915	42.37635	1
EEPD1	0.025075138	0.025643922	0.03155818540433925	-5.820766e-11	0.0	-8.008089	20.289722	1
KIAA0895	0.0149408635	0.015279777	0.01775147928994083	-5.820766e-11	0.0	-7.2648916	11.904942	1
EPDR1	0.2397639	0.24395992	0.26101249178172253	0.05475274	0.07246376811594203	-2.1535997	9.665679	1
AMPH	0.023100736	0.023624737	0.03550295857988166	-5.820766e-11	0.0	-7.8902493	22.623362	1
AC004951.1	0.10171239	0.10384185	0.12393162393162394	0.007839264	0.014492753623188406	-3.7106276	17.866154	1
MYL7	0.014252329	-1.1568773e-09	0.0	0.64259416	0.6086956521739131	12.649934	12.079271	1
NACAD	0.004546482	0.0046496047	0.006903353057199211	-5.820766e-11	0.0	-5.5697365	5.0522976	1
IGFBP3	1.7014778	1.7255462	0.888560157790927	0.64042026	0.463768115942029	-1.4298205	16.77744	1
EGFR	0.06939936	0.07097335	0.09434582511505589	-5.820766e-11	0.0	-9.4731655	44.55244	1
LANCL2	0.066114485	0.0674667	0.0811965811965812	0.0064929016	0.014492753623188406	-3.357327	11.955046	1
AC006001.2	0.007913138	0.008092646	0.009861932938856016	-5.820766e-11	0.0	-6.3562584	6.778447	1
LINC02604	0.0084725395	0.008664736	0.011505588428665352	-5.820766e-11	0.0	-6.4536395	7.7686124	1
TYW1B	0.013977762	0.01429483	0.018408941485864562	-5.820766e-11	0.0	-7.169408	12.004134	1
ELN	0.0054473425	0.00557092	0.007560815253122946	-5.820766e-11	0.0	-5.825512	5.4121876	1
GTF2IRD2B	0.009160554	0.009368356	0.013149243918474688	-5.820766e-11	0.0	-6.565043	8.890752	1
SSC4D	0.0063174698	0.006460784	0.009204470742932281	-5.820766e-11	0.0	-6.035797	6.44952	1
POMZP3	0.017725842	0.018127926	0.023011176857330704	-5.820766e-11	0.0	-7.5100074	15.139399	1
GSAP	0.02994433	0.030623559	0.03977646285338593	-5.820766e-11	0.0	-8.263203	25.552483	1
CD36	0.21217372	0.21698584	0.1765285996055227	-5.820766e-11	0.0	-11.084051	44.55244	1
SEMA3E	0.012323273	0.0126028145	0.017094017094017096	-5.820766e-11	0.0	-6.989005	10.946368	1
SEMA3D	0.01896653	0.019396754	0.023997370151216304	-5.820766e-11	0.0	-7.607091	15.373011	1
AC005009.2	0.010285085	0.010518394	0.014464168310322156	-5.820766e-11	0.0	-6.7304225	9.567898	1
FZD1	0.012973712	0.013268006	0.016765285996055226	-5.820766e-11	0.0	-7.062641	11.016095	1
CDK6	0.28343275	0.28731808	0.30900723208415515	0.112119466	0.14492753623188406	-1.3568279	5.3311543	1
SAMD9L	0.12724373	0.13013011	0.1482577251808021	-5.820766e-11	0.0	-10.3468485	44.55244	1
PON2	0.7759155	0.78335935	0.6824457593688363	0.44779155	0.4927536231884058	-0.8067091	6.1831408	1
PDK4	0.059991788	0.061352395	0.07922419460881	-5.820766e-11	0.0	-9.263327	44.55244	1
DYNC1I1	0.09410514	0.09623987	0.11538461538461539	-5.820766e-11	0.0	-9.91199	44.55244	1
SEM1	1.4639314	1.4742227	0.9112426035502958	1.0102669	0.782608695652174	-0.5451729	6.836809	1
TAC1	0.106532164	0.10894877	0.10453648915187377	-5.820766e-11	0.0	-10.090758	44.55244	1
AC079781.5	0.008595645	0.008790635	0.011834319526627219	-5.820766e-11	0.0	-6.4742155	7.8904533	1
ATP5MF	0.96716565	0.97669137	0.7731755424063116	0.5472512	0.5217391304347826	-0.8355836	7.5266237	1
ZNF655	0.12711197	0.12945761	0.15976331360946747	0.023708485	0.043478260869565216	-2.444046	9.382048	1
ZSCAN25	0.035475638	0.036207188	0.04569362261669954	0.003224644	0.014492753623188406	-3.4489834	11.465928	1
TRIM4	0.10462307	0.106789485	0.1291913214990138	0.009121281	0.014492753623188406	-3.535009	15.034155	1
MBLAC1	0.019840319	0.020290365	0.026627218934911243	-5.820766e-11	0.0	-7.671745	17.654152	1
MAP11	0.03590547	0.03671991	0.04602235371466141	-5.820766e-11	0.0	-8.5243435	29.559023	1
GAL3ST4	0.009267252	0.009477475	0.015121630506245891	-5.820766e-11	0.0	-6.581574	9.688822	1
ZCWPW1	0.017121203	0.017509572	0.022682445759368838	-5.820766e-11	0.0	-7.460217	14.764787	1
AC105446.1	0.007533475	0.007704371	0.01051939513477975	-5.820766e-11	0.0	-6.2862115	7.308474	1
COL26A1	0.0056039114	0.00573104	0.007232084155161078	-5.820766e-11	0.0	-5.865682	5.158768	1
POLR2J3	0.77576447	0.78325814	0.6610782380013149	0.445445	0.463768115942029	-0.8141009	6.2506614	1
FAM185A	0.021587525	0.022077201	0.027613412228796843	-5.820766e-11	0.0	-7.7929344	18.010984	1
FBXL13	0.0061912085	0.006331659	0.00821827744904668	-5.820766e-11	0.0	-6.0071197	5.7694798	1
LRRC17	0.13091272	0.13388234	0.15680473372781065	-5.820766e-11	0.0	-10.387828	44.55244	1
LINC01004	0.020379726	0.020842006	0.028599605522682446	-5.820766e-11	0.0	-7.7102566	18.967226	1
AC006387.1	0.0069490517	0.007106692	0.00821827744904668	-5.820766e-11	0.0	-6.171266	5.534788	1
LRRN3	0.010637557	0.010878862	0.014792899408284023	-5.820766e-11	0.0	-6.7785854	9.648012	1
LSMEM1	0.010879946	0.011126748	0.013477975016436555	-5.820766e-11	0.0	-6.810797	9.164543	1
GPR85	0.032284334	0.03301664	0.03747534516765286	-5.820766e-11	0.0	-8.371413	24.243395	1
FOXP2	0.02984842	0.030525474	0.0381328073635766	-5.820766e-11	0.0	-8.258589	24.120424	1
TFEC	0.023367537	0.023897588	0.029914529914529916	-5.820766e-11	0.0	-7.9067464	19.711216	1
CAV1	1.7320858	1.751922	0.9253780407626562	0.85762024	0.6666666666666666	-1.0304419	14.546691	1
ST7-AS1	0.013947225	0.014263601	0.020052596975673898	-5.820766e-11	0.0	-7.1662745	13.040954	1
ANKRD7	0.0066580195	0.006809058	0.00821827744904668	-5.820766e-11	0.0	-6.110418	5.854251	1
TMEM229A	0.01000958	0.010236641	0.015450361604207758	-5.820766e-11	0.0	-6.6916246	9.869521	1
POT1-AS1	0.009921862	0.010146933	0.01282051282051282	-5.820766e-11	0.0	-6.679049	8.857173	1
GCC1	0.049484026	0.0504483	0.06081525312294543	0.0069653043	0.014492753623188406	-2.838839	6.603706	1
SND1-IT1	0.06790561	0.06919335	0.08645627876397108	0.011126515	0.014492753623188406	-2.6258068	5.3259764	1
CCDC136	0.010188715	0.010419838	0.013806706114398421	-5.820766e-11	0.0	-6.7169695	9.206502	1
KCP	0.035985712	0.03680197	0.05226824457593689	-5.820766e-11	0.0	-8.527555	33.04655	1
SMO	0.027365765	0.027986506	0.03879026955950033	-5.820766e-11	0.0	-8.133735	24.641136	1
MEST	0.13573627	0.13851495	0.14464168310322156	0.013240789	0.014492753623188406	-3.377167	12.789561	1
AC009275.1	0.0063332734	0.0064769457	0.007889546351084813	-5.820766e-11	0.0	-6.0393467	5.596945	1
AKR1B10	0.009245594	0.009455325	0.011505588428665352	-5.820766e-11	0.0	-6.5782337	7.7450852	1
AC083870.1	0.020140875	0.02059774	0.024326101249178174	-5.820766e-11	0.0	-7.6933303	15.930993	1
STMP1	0.5787086	0.58549726	0.5598290598290598	0.27939993	0.3188405797101449	-1.067061	6.711383	1
PTN	0.13612731	0.1392152	0.1291913214990138	-5.820766e-11	0.0	-10.444138	44.55244	1
HIPK2	0.47914645	0.48577645	0.46712689020381326	0.18683054	0.2028985507246377	-1.3780872	7.5264225	1
NDUFB2	1.6108592	1.6247827	0.9447731755424064	0.99705255	0.782608695652174	-0.70444936	10.915174	1
AC004918.1	0.05412873	0.055356346	0.06344510190664036	-5.820766e-11	0.0	-9.11521	40.78358	1
PRSS2	0.024586089	0.02514378	0.02465483234714004	-5.820766e-11	0.0	-7.979785	14.608534	1
AC004889.1	0.36213392	0.36686838	0.38625904010519396	0.15338647	0.18840579710144928	-1.2575442	5.780206	1
TPK1	0.027200887	0.027817888	0.03517422748191979	-5.820766e-11	0.0	-8.125047	21.700962	1
PDIA4	0.68727136	0.69578046	0.6166995397764629	0.3121966	0.3333333333333333	-1.1559227	7.7098527	1
ZNF425	0.01471491	0.0150486985	0.019395134779750165	-5.820766e-11	0.0	-7.243051	12.858763	1
LRRC61	0.015180652	0.015525006	0.0220249835634451	-5.820766e-11	0.0	-7.287714	14.524661	1
RARRES2	0.012885153	0.013177439	0.018080210387902695	-5.820766e-11	0.0	-7.052834	11.679986	1
GIMAP7	0.0825859	0.08420293	0.09237343852728468	0.011304368	0.014492753623188406	-2.8859963	7.267083	1
GIMAP4	0.76730114	0.77554846	0.6298487836949376	0.40376088	0.36231884057971014	-0.9415446	5.507746	1
TMEM176B	0.0073207524	0.0074868235	0.009861932938856016	-5.820766e-11	0.0	-6.2454247	6.743929	1
TMEM176A	0.0050374195	0.0051516774	0.007232084155161078	-5.820766e-11	0.0	-5.7147074	5.336748	1
WDR86-AS1	0.0064152707	0.0065608034	0.007889546351084813	-5.820766e-11	0.0	-6.0576253	5.5995865	1
XRCC2	0.0083811795	0.008571303	0.011505588428665352	-5.820766e-11	0.0	-6.4381776	7.6090317	1
PTPRN2	0.2803748	0.2856263	0.304404996712689	0.048831534	0.07246376811594203	-2.545797	15.48833	1
ANGPT2	0.79357594	0.8046871	0.5920447074293228	0.3037993	0.2318840579710145	-1.4050139	8.160871	1
MCPH1-AS1	0.015344553	0.015692623	0.01972386587771203	-5.820766e-11	0.0	-7.3031077	13.367005	1
FAM66B	0.0059243324	0.0060587293	0.00821827744904668	-5.820766e-11	0.0	-5.9445615	5.492221	1
PRAG1	0.1953519	0.19864644	0.22616699539776464	0.050085545	0.08695652173913043	-1.9855853	8.644779	1
CLDN23	0.0075804307	0.0077523924	0.011505588428665352	-5.820766e-11	0.0	-6.295061	7.6831894	1
AF131215.5	0.008496112	0.008688843	0.010848126232741617	-5.820766e-11	0.0	-6.457602	7.6714993	1
FAM167A	0.00813437	0.008318896	0.012491781722550954	-5.820766e-11	0.0	-6.3955603	8.508698	1
AC069185.1	0.005970284	0.0061057233	0.008547008547008548	-5.820766e-11	0.0	-5.9555283	6.1479073	1
TRMT9B	0.00923023	0.009439613	0.011834319526627219	-5.820766e-11	0.0	-6.5758595	8.082296	1
AC106845.1	0.005932005	0.006066576	0.007560815253122946	-5.820766e-11	0.0	-5.9463987	5.418243	1
MSR1	0.05741132	0.058713395	0.07100591715976332	-5.820766e-11	0.0	-9.200002	44.55244	1
MTMR7	0.0058925143	0.00602619	0.007560815253122946	-5.820766e-11	0.0	-5.936919	5.3881474	1
