gene	mean	HO_mean	HO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
ZNF419	0.053568874	0.061021775	0.08839488884999125	0.049125396	0.05242900239259336	-0.31228366	3.0212982	0
ZNF773	0.043476306	0.047325917	0.06949063539296342	0.04118435	0.04421096431915115	-0.20008059	1.2369251	0
ZNF549	0.037818465	0.03926238	0.056362681603360755	0.03696115	0.03942577759284303	-0.086909816	0.3475638	0
ZNF550	0.042206768	0.045418683	0.0679152809382111	0.040295858	0.04317070633517112	-0.17225145	0.98148614	0
ZNF416	0.03207299	0.03322429	0.050586381935935586	0.031395175	0.03526474565692292	-0.08144326	0.30127457	0
ZIK1	0.035798732	0.03918488	0.05916331174514266	0.03378995	0.03776136481847498	-0.21311651	1.2177433	0
ZNF530	0.043085754	0.04177453	0.06231402065464729	0.043859806	0.04847602205346926	0.0701121	0.29386365	0
ZNF134	0.14296485	0.1566843	0.21704883598809732	0.13481706	0.13939456985332363	-0.21670817	3.974036	0
AC003682.1	0.0002559968	0.00033526297	0.0005251181515841065	0.00020878203	0.00020805159679600541	-0.4952985	0.21823521	0
ZNF211	0.0612222	0.06841952	0.09574654297216874	0.05692972	0.05960678248205555	-0.2648012	2.440145	0
ZSCAN4	0.00047360227	0.00011930662	0.00017503938386136881	0.00068415556	0.0005201289919900135	1.8381906	0.9804953	0
ZNF551	0.029860953	0.031142818	0.046560476107124105	0.029105313	0.03193592010818683	-0.097293675	0.34744006	0
ZNF154	0.12180413	0.12959237	0.18169088044810083	0.11716574	0.11879746177051909	-0.14531212	1.7266543	0
ZNF671	0.041298717	0.043149613	0.06476457202870646	0.040196206	0.04421096431915115	-0.10204323	0.47218466	0
ZNF776	0.0645662	0.072953664	0.10414843339751444	0.059565246	0.06283158223239363	-0.2920658	3.152857	0
ZNF586	0.046255466	0.051330872	0.07491685629266585	0.043232143	0.045875377093519194	-0.24719706	1.7565011	0
ZNF552	0.028406756	0.03151623	0.04410992473306494	0.026565256	0.027878913970664724	-0.24570434	1.1068144	0
ZNF587B	0.02836306	0.030739639	0.04358480658148083	0.02695814	0.028607094559450742	-0.18872322	0.7556996	0
ZNF814	0.07756719	0.08815215	0.11972693856117626	0.07125983	0.07448247165296994	-0.3065193	3.6962116	0
ZNF587	0.10530952	0.12101443	0.16803780850691405	0.09596423	0.09778425049412254	-0.33429953	5.9609737	0
AC010326.3	0.003585036	0.002974081	0.004551023980395589	0.0039485306	0.0037449287423280972	0.3972431	0.53572875	0
ZNF417	0.023531424	0.027293583	0.03973394013653072	0.021299152	0.02194944346197857	-0.35628438	1.7178035	0
ZNF418	0.045142356	0.04901796	0.07159110799929984	0.042832486	0.046291480287111206	-0.19418088	1.2428362	0
ZNF256	0.043044027	0.049462367	0.07106598984771574	0.039225753	0.040986164568813065	-0.33377066	2.7563896	0
C19orf18	0.007443173	0.008029401	0.01172763871871171	0.007094934	0.007905960678248206	-0.17616768	0.29038152	0
ZNF606	0.082360014	0.09074045	0.12340276562226501	0.07736377	0.0806199937584521	-0.22981322	2.4513006	0
AC008969.1	0.15701884	0.17295618	0.22265009627166113	0.14756744	0.1454280661604078	-0.2288888	4.275561	0
AC008969.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZSCAN1	0.002976616	0.003548664	0.005776299667425171	0.002637306	0.0031207739519400813	-0.4146116	0.57160896	0
ZNF135	0.0070463154	0.008932779	0.01172763871871171	0.0059254616	0.006345573702278165	-0.5840981	1.4103845	0
ZSCAN18	0.23955038	0.2690807	0.3423770348328374	0.22206363	0.22084676999895975	-0.27695218	10.236355	0
ZNF329	0.04431679	0.052145638	0.07666725013127954	0.039659347	0.0422344741495891	-0.39401653	3.8756208	0
AC008751.3	0.00062293635	0.00028499396	0.00035007876772273763	0.0008237349	0.0009362321855820243	1.262643	0.86599904	0
ZNF274	0.12960698	0.14402889	0.2009452126728514	0.121026665	0.12462290648080725	-0.25084308	4.683947	0
ZNF544	0.11677977	0.13305801	0.18589182566077367	0.10709409	0.10860293352751482	-0.31291386	6.085726	0
AC020915.2	0.0632557	0.0656025	0.09312095221424821	0.061847106	0.06616040778112972	-0.08491151	0.47406843	0
AC020915.1	0.0025091674	0.002417411	0.0038508664449501137	0.0025642705	0.0027046707583480703	0.081799865	0.07348382	0
ZNF8	0.06184647	0.0700827	0.09802205496236653	0.056935653	0.06064704046603558	-0.2992515	3.0615048	0
ERVK3-1	0.23896928	0.25956818	0.33712585331699635	0.22678666	0.22812857588681992	-0.19469735	5.548713	0
AC010642.2	0.2681834	0.2775679	0.36268160336075617	0.26265892	0.2579839800270467	-0.079620615	1.3943454	0
ZSCAN22	0.013471433	0.014283382	0.021529844214948364	0.01298383	0.013731405388536356	-0.1366181	0.32518092	0
A1BG	0.31055135	0.3318303	0.4097671976194644	0.29796028	0.28731925517528345	-0.15527613	4.843063	0
A1BG-AS1	0.04264264	0.051736016	0.07596709259583406	0.03723439	0.04306668053677312	-0.47344977	5.073665	0
ZNF497	0.0045067864	0.0059179706	0.007876772273761596	0.003668524	0.004265057734318111	-0.67527735	1.2861625	0
AC012313.2	0.0015334082	0.0013702135	0.002100472606336426	0.0016309377	0.001768438572766046	0.23552813	0.18394163	0
AC012313.6	0.005605119	0.0060858265	0.00892700857692981	0.005319645	0.005929470508686154	-0.19076796	0.29682907	0
ZNF837	0.013324514	0.015544124	0.02223000175039384	0.012000545	0.013523353791740352	-0.37054887	1.2656207	0
RPS5	2.2112951	2.136106	0.9354104673551549	2.255987	0.9473629460106107	0.07877187	21.675682	0
RNF225	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02560	4.8981492e-05	0.00013143162	0.00017503938386136881	4.9112714e-09	0.0	-1.2105153	0.49853504	0
ZNF584	0.06201854	0.06856111	0.1009977244880098	0.05811618	0.0615832726516176	-0.23807296	2.2203445	0
AC012313.1	0.004849605	0.005077453	0.007876772273761596	0.004714576	0.005305315718298138	-0.10483375	0.133302	0
AC012313.5	0.00062928325	0.0011853154	0.0015753544547523193	0.0002986809	0.00041610319359201083	-1.6888158	1.0605732	0
ZNF132	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC012313.8	0.0005334098	0.00055637193	0.000875196919306844	0.00051968195	0.0005201289919900135	-0.08298556	0.0381773	0
ZNF324B	0.013203995	0.01759663	0.025380710659898477	0.010588049	0.0115468636221783	-0.7274762	3.565258	0
ZNF324	0.05735284	0.06892003	0.09504638543672327	0.050463147	0.05409341516696141	-0.44892886	5.6481576	0
ZNF446	0.039977867	0.046497505	0.06826535970593384	0.03610206	0.03984188078643504	-0.36418095	3.0912938	0
AC012313.7	0.0005169213	0.00068501837	0.0012252756870295817	0.0004168665	0.00041610319359201083	-0.6029347	0.37326857	0
SLC27A5	0.14533825	0.14803307	0.2065464729564152	0.14374115	0.15052533028190992	-0.04241728	0.35412353	0
AC012313.9	0.0016589506	0.0030167466	0.004551023980395589	0.0008528974	0.0009362321855820243	-1.7096481	2.7061388	0
ZBTB45	0.04674635	0.052321568	0.07894276212147733	0.043424882	0.04805991885987725	-0.26832008	2.1656005	0
TRIM28	0.4317786	0.464164	0.5345702783126204	0.4125678	0.3767814417975658	-0.16996457	8.351342	0
CHMP2A	0.9471295	0.9955064	0.8144582531069491	0.91838956	0.6784562571517736	-0.11631223	11.939342	0
UBE2M	0.8467162	0.8773636	0.7757745492735866	0.8285131	0.6376781441797565	-0.08264067	5.509756	0
MZF1-AS1	0.020012042	0.019926136	0.028706458953264485	0.020062428	0.021637366066784562	0.00978523	0.021786831	0
MZF1	0.06559184	0.072384104	0.10432347278137581	0.06154009	0.06262353063559763	-0.23379564	2.1465998	0
AC016629.2	0.00050061854	0.000862064	0.000875196919306844	0.00028564836	0.0003120773951940081	-1.3188468	0.5071628	0
DEFB125	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DEFB126	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DEFB127	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DEFB128	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DEFB129	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
DEFB132	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL034548.1	6.544988e-05	-3.0704541e-09	0.0	0.000104379615	0.00010402579839800271	1.0312957	0.49854413	0
C20orf96	0.12363421	0.13603565	0.18886749518641693	0.1162542	0.12035784874648912	-0.22652161	3.6883428	0
ZCCHC3	0.25690794	0.28047162	0.36565727288639943	0.24296282	0.24248413606574432	-0.20703976	6.8509574	0
AL034548.2	0.00047591625	0.0006396283	0.000875196919306844	0.0003784441	0.0005201289919900135	-0.6284501	0.33213937	0
NRSN2-AS1	0.10770347	0.11457806	0.15666024855592509	0.10360588	0.10631436596275877	-0.14509168	1.5317479	0
SOX12	0.37149996	0.40308294	0.47715736040609136	0.35277736	0.33350670966399665	-0.19226776	8.680898	0
NRSN2	0.15450768	0.17321485	0.24067915280938212	0.14340702	0.15083740767710394	-0.27227405	6.7082753	0
TRIB3	0.12604459	0.12689807	0.12445300192543322	0.1255277	0.1077707271403308	-0.015651952	0.08151358	0
RBCK1	0.24861029	0.2708421	0.35112900402590586	0.23545383	0.2352023301778841	-0.20192775	6.1295877	0
TBC1D20	0.16659595	0.19007874	0.25100647645720287	0.15267028	0.15676687818579008	-0.31599206	8.850208	0
CSNK2A1	0.6054404	0.6514269	0.6616488709959741	0.57812977	0.4934983876001248	-0.17218187	12.819179	0
TCF15	0.019866321	0.014985697	0.022405041134255208	0.022767542	0.025486320607510663	0.6001199	3.7973616	0
SRXN1	0.06067983	0.066901796	0.09084544022405042	0.05696731	0.059502756683657544	-0.23153518	1.9710065	0
SCRT2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SLC52A3	0.00015185028	0.0003420971	0.0007001575354454753	3.8894235e-05	0.00010402579839800271	-1.6703767	0.96400726	0
FAM110A	0.03041715	0.031503595	0.048135830561876425	0.029777277	0.034120461874544886	-0.08104007	0.2876643	0
ANGPT4	0.00023438211	0.00014497977	0.00017503938386136881	0.00028742498	0.00041610319359201083	0.66125435	0.30628583	0
RSPO4	0.010307873	0.010358734	0.015403465779800455	0.010275364	0.011858941017372308	-0.011546303	0.018291973	0
AL110114.1	0.006716282	0.006484631	0.01032732364782076	0.0068540946	0.0073858316862581925	0.07876014	0.11663977	0
PSMF1	0.30003276	0.32467988	0.40836688254857345	0.28543946	0.2766045979402892	-0.18577215	6.5127063	0
TMEM74B	0.06768973	0.070801266	0.0936460703658323	0.065827794	0.06772079475709976	-0.10492457	0.6373796	0
C20orf202	0.00058942667	0.00083775265	0.0012252756870295817	0.00044174877	0.00041610319359201083	-0.7915834	0.4977196	0
RAD21L1	0.0013258695	0.001279094	0.0014003150708909505	0.0013541313	0.0012483095807760325	0.07643674	0.038348645	0
SNPH	0.018249864	0.021806141	0.033607561701382814	0.016132144	0.01810048892125247	-0.43248183	2.1801426	0
SDCBP2	0.024308085	0.023828195	0.034482758620689655	0.024596177	0.028295017164256735	0.045576207	0.1279796	0
SDCBP2-AS1	0.033174913	0.03655077	0.05128653947138106	0.031175265	0.03360033288255487	-0.22882149	1.1676822	0
AL136531.1	0.0027308867	0.0024851724	0.003325748293366007	0.0028772973	0.0033288255487360866	0.20374289	0.19616115	0
FKBP1A	0.772996	0.80968654	0.7437423420269561	0.75120276	0.5856652449807552	-0.10814724	7.5518765	0
NSFL1C	0.3332578	0.36485243	0.44722562576579733	0.31453717	0.30209091854779985	-0.2140193	9.528865	0
SIRPB2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SIRPD	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SIRPB1	5.1919436e-05	0.00013932251	0.00017503938386136881	4.9112714e-09	0.0	-1.2588853	0.4985288	0
SIRPG	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SIRPG-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL109809.5	0.0059028384	0.0050848527	0.007176614738316121	0.0063891453	0.0064495995006761675	0.3237255	0.55712944	0
AL117335.1	0.023879586	0.025165994	0.03553299492385787	0.023118965	0.024342036825132633	-0.12189321	0.37854177	0
SIRPA	0.18532485	0.20720902	0.28093821109749695	0.17236257	0.17778008946218662	-0.26549968	7.614457	0
PDYN-AS1	0.00024163732	0.00014102412	0.00017503938386136881	0.000301377	0.0003120773951940081	0.73578036	0.31819922	0
PDYN	0.0006955291	0.001143355	0.001750393838613688	0.00042923528	0.0005201289919900135	-1.2322571	0.9401223	0
STK35	0.06314634	0.06830589	0.09924733064939611	0.06006661	0.06345573702278165	-0.18515745	1.4796277	0
AL359916.1	0.0001511038	-3.0704541e-09	0.0	0.00024090314	0.00010402579839800271	1.7694063	0.49829853	0
AL121899.3	0.0007283981	6.895165e-05	0.00017503938386136881	0.0011203021	0.0011442837823780298	2.852556	2.0867748	0
AL121899.4	0.00012450604	0.00012801524	0.00017503938386136881	0.00012250451	0.00020805159679600541	-0.035295762	0.012531386	0
AL121899.1	0.0054022023	0.0060355426	0.009277087344652548	0.005026238	0.005721418911890149	-0.25929043	0.43648684	0
TGM3	0.00013306653	-3.0704541e-09	0.0	0.0002121618	0.0003120773951940081	1.6423383	0.9061113	0
TGM6	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SNRPB	0.5285998	0.5380423	0.574304218449151	0.52301514	0.4497035264745657	-0.040859163	0.93235093	0
ZNF343	0.018347127	0.019650513	0.02800630141781901	0.017569952	0.019036721106834496	-0.16059205	0.46343878	0
TMC2	8.054604e-05	0.00021620942	0.00035007876772273763	4.9112714e-09	0.0	-1.6608095	0.7998108	0
NOP56	0.40113667	0.44943884	0.5125153159460879	0.37247717	0.34744616664932904	-0.27090645	18.06978	0
IDH3B	0.36338723	0.4084186	0.4866094871346053	0.33667335	0.32050348486424635	-0.27862373	17.361122	0
AL049712.1	0.00015650198	9.983725e-05	0.00017503938386136881	0.00019019592	0.00020805159679600541	0.53820175	0.2293509	0
EBF4	0.010099055	0.0076755625	0.010852441799404866	0.011537334	0.01227504421096432	0.5817417	1.9256101	0
CPXM1	0.05302475	0.04944734	0.07036583231227025	0.055141095	0.059814834078851555	0.15693437	0.9942685	0
C20orf141	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TMEM239	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PCED1A	0.07765809	0.07702637	0.10852441799404866	0.078021295	0.08498907729116821	0.018491741	0.08983997	0
VPS16	0.08756407	0.0967109	0.14160686154384736	0.0821136	0.08904608342869032	-0.23579232	3.0084012	0
PTPRA	0.500793	0.5463209	0.5898827236128129	0.4737654	0.42172058670550294	-0.20553544	14.226015	0
GNRH2	0.0015095181	0.00085958856	0.000875196919306844	0.0018960539	0.0012483095807760325	1.0566628	0.68501776	0
MRPS26	0.5669807	0.5863456	0.6210397339401366	0.5554932	0.4805991885987725	-0.07796844	2.9242184	0
OXT	0.0002865031	0.00057040644	0.0005251181515841065	0.00011768779	0.00020805159679600541	-1.6227756	0.6157627	0
AVP	9.8340875e-05	-3.0704541e-09	0.0	0.00015685492	0.0003120773951940081	1.360998	0.9813117	0
UBOX5-AS1	0.00031356816	0.0005490479	0.00035007876772273763	0.00017356352	0.00020805159679600541	-1.2464491	0.43210953	0
UBOX5	0.037134852	0.041164592	0.060388587432172236	0.034743354	0.038385519608862995	-0.24402088	1.5045485	0
FASTKD5	0.04499038	0.053703155	0.07999299842464555	0.03980476	0.044002912722355146	-0.43112987	4.729056	0
LZTS3	0.03979115	0.04301941	0.05986346928058813	0.03787049	0.04150629356080308	-0.18345888	0.9754392	0
DDRGK1	0.24747737	0.27723154	0.3586556975319447	0.22985972	0.22812857588681992	-0.27023044	10.471111	0
ITPA	0.2521378	0.2807436	0.36443199719936986	0.23519744	0.23749089774264018	-0.2552812	9.792285	0
SLC4A11	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL109976.1	0.00031147813	0.0005617964	0.000875196919306844	0.00016261672	0.0003120773951940081	-1.3334286	0.8265577	0
C20orf194	0.15486118	0.17825119	0.2361281288289865	0.1409772	0.14813273691875586	-0.3382359	9.156305	0
ATRN	0.13667823	0.15654501	0.21739891475582007	0.12486688	0.1306564027878914	-0.325953	7.953973	0
GFRA4	0.00012072641	0.00012552156	0.00017503938386136881	0.00011794599	0.00010402579839800271	-0.04929479	0.015511006	0
ADAM33	0.00035133326	0.00031672925	0.00035007876772273763	0.0003717047	0.00041610319359201083	0.17877364	0.06492139	0
SIGLEC1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
HSPA12B	0.002553334	0.0011232642	0.001750393838613688	0.0034034136	0.003952980339124103	1.5180254	2.9412162	0
C20orf27	0.07777362	0.08150424	0.11710134780325573	0.07554301	0.08270050972641214	-0.10943735	0.8213595	0
SPEF1	0.002396747	0.002335926	0.0031507089095046386	0.0024334006	0.0027046707583480703	0.05660481	0.044726137	0
CENPB	0.115812436	0.117823556	0.1739891475582006	0.11460694	0.12066992614168313	-0.03989923	0.28747496	0
CDC25B	0.041957755	0.04205032	0.05881323297741992	0.04189876	0.0461874544887132	-0.0051968615	0.01666143	0
LINC01730	0.00015166769	0.00013079817	0.00035007876772273763	0.00016413067	0.0003120773951940081	0.19462012	0.09189622	0
AP5S1	0.04404074	0.046936404	0.07211622615088395	0.04231575	0.04868407365026527	-0.14917766	0.8586289	0
MAVS	0.16083671	0.1778135	0.23472781375809557	0.15076993	0.15520649120982002	-0.23787063	4.93737	0
AL353194.1	0.03644202	0.04117295	0.057062839138806234	0.033634625	0.03765733902007698	-0.29096648	1.8467197	0
PANK2	0.12754843	0.14199692	0.19569403115701034	0.11895214	0.12597524185998127	-0.25528172	4.595824	0
AL031670.1	0.00091136835	0.0008755014	0.001050236303168213	0.0009326245	0.0011442837823780298	0.08209982	0.04215501	0
RNF24	0.11999249	0.12667082	0.17643969893225975	0.116012685	0.11962966815770311	-0.12669717	1.3800418	0
AL356414.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
SMOX	0.022740642	0.02436594	0.03465779800455102	0.021776903	0.024133985228336628	-0.16136609	0.56399655	0
LINC01433	0.000106139	-3.0704541e-09	0.0	0.00016924166	0.00020805159679600541	1.428946	0.7240941	0
ADRA1D	0.0004030154	0.00026538208	0.0005251181515841065	0.00048472465	0.0006241547903880162	0.67835146	0.39955118	0
AL139350.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL121781.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PRNP	0.5757078	0.61915636	0.6233152459303343	0.5499095	0.46416311245188807	-0.17108034	11.285925	0
PRND	0.000502455	0.00036420114	0.0005251181515841065	0.0005845866	0.0009362321855820243	0.5604829	0.333978	0
PRNT	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL133396.2	9.569407e-05	7.609136e-05	0.00017503938386136881	0.0001074555	0.00010402579839800271	0.23647776	0.09061263	0
RASSF2	0.002877974	0.0019909837	0.002800630141781901	0.003405381	0.004265057734318111	0.74538934	0.9779037	0
SLC23A2	0.0407051	0.04397694	0.06371433572553825	0.03875917	0.044002912722355146	-0.18176901	1.0107529	0
AL121890.3	0.00072532345	0.0008238138	0.0012252756870295817	0.0006666842	0.0007281805887860189	-0.2689696	0.151043	0
AL121890.2	0.0008091009	0.00035006818	0.0005251181515841065	0.0010818786	0.0012483095807760325	1.3928663	1.2599907	0
AL121890.5	0.0024728365	0.0024446244	0.004025905828811483	0.002490307	0.0027046707583480703	0.02567033	0.021793745	0
AL121890.4	0.00049192336	0.00030150474	0.0005251181515841065	0.00060503004	0.0006241547903880162	0.8122677	0.49194744	0
TMEM230	0.61128074	0.636678	0.6539471381060739	0.596205	0.5061895350046811	-0.09473999	4.533642	0
PCNA	0.15137999	0.15609087	0.19166812532819885	0.14859067	0.14417975657963175	-0.07099602	0.6417194	0
CDS2	0.13102299	0.1442284	0.2037458428146333	0.12316597	0.12888796421512536	-0.2275806	4.000878	0
PROKR2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL121757.2	8.51826e-05	0.00022866254	0.00035007876772273763	4.9112714e-09	0.0	-1.7165363	0.795814	0
AL121757.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00658	2.5431313e-05	-3.0704541e-09	0.0	4.0543462e-05	0.00010402579839800271	0.4910606	0.49877185	0
AL121757.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00654	5.2882657e-05	-3.0704541e-09	0.0	8.431203e-05	0.00010402579839800271	0.8821946	0.4985469	0
LINC01729	4.0173625e-05	0.00010777497	0.00017503938386136881	4.9112714e-09	0.0	-1.0549511	0.4984918	0
AL109935.1	5.6630342e-05	-3.0704541e-09	0.0	9.033453e-05	0.00010402579839800271	0.9285816	0.4986336	0
GPCPD1	0.15044105	0.17199153	0.23542797129354104	0.13764578	0.14365962758764173	-0.3211679	8.461404	0
SHLD1	0.046621498	0.05385709	0.08226851041484334	0.042313255	0.04722771247269323	-0.34729734	3.3787928	0
CHGB	0.0042495006	0.0057989974	0.007876772273761596	0.0033290877	0.003432851347134089	-0.78264487	1.3822126	0
TRMT6	0.1251418	0.14093138	0.19674426746017853	0.11574719	0.12056590034328514	-0.28379312	5.7248096	0
MCM8	0.047372393	0.04862347	0.06949063539296342	0.046620287	0.05190887340060335	-0.060567673	0.2574545	0
MCM8-AS1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL035461.2	0.0022535275	0.0026427647	0.004726063364256958	0.002022818	0.0027046707583480703	-0.36965021	0.43803242	0
